week_ending,ZIP,caseRate
09/26/2020,10040,27.29
10/03/2020,10040,50.04
10/10/2020,10040,50.04
10/17/2020,10040,25.02
10/24/2020,10040,38.67
10/31/2020,10040,54.59
11/07/2020,10040,122.82
11/14/2020,10040,238.82
11/21/2020,10040,179.68
11/28/2020,10040,218.35
12/05/2020,10040,297.96
12/12/2020,10040,288.86
12/19/2020,10040,268.39
12/26/2020,10040,338.9
01/02/2021,10040,345.72
01/09/2021,10040,470.81
01/16/2021,10040,489.01
01/23/2021,10040,545.87
01/30/2021,10040,434.42
02/06/2021,10040,502.66
02/13/2021,10040,420.78
02/20/2021,10040,368.46
02/27/2021,10040,307.05
03/06/2021,10040,361.64
03/13/2021,10040,268.39
03/20/2021,10040,200.15
03/27/2021,10040,257.01
04/03/2021,10040,229.72
04/10/2021,10040,202.43
04/17/2021,10040,141.02
04/24/2021,10040,120.55
05/01/2021,10040,104.63
05/08/2021,10040,63.69
05/15/2021,10040,40.94
05/22/2021,10040,22.74
05/29/2021,10040,15.92
06/05/2021,10040,13.65
06/12/2021,10040,31.84
06/19/2021,10040,13.65
06/26/2021,10040,15.92
07/03/2021,10040,15.92
07/10/2021,10040,27.29
07/17/2021,10040,11.37
07/24/2021,10040,34.12
07/31/2021,10040,63.69
08/07/2021,10040,97.8
08/14/2021,10040,113.72
08/21/2021,10040,138.74
08/28/2021,10040,95.53
09/04/2021,10040,118.27
09/11/2021,10040,116.0
09/18/2021,10040,113.72
09/25/2021,10040,72.78
10/02/2021,10040,68.23
10/09/2021,10040,97.8
10/16/2021,10040,56.86
10/23/2021,10040,93.25
10/30/2021,10040,6.82
08/08/2020,10044,0.0
08/15/2020,10044,8.57
08/22/2020,10044,17.14
08/29/2020,10044,8.57
09/05/2020,10044,8.57
09/12/2020,10044,8.57
09/19/2020,10044,17.14
09/26/2020,10044,25.7
10/03/2020,10044,8.57
10/10/2020,10044,17.14
10/17/2020,10044,0.0
10/24/2020,10044,51.41
10/31/2020,10044,119.95
11/07/2020,10044,51.41
11/14/2020,10044,85.68
11/21/2020,10044,25.7
11/28/2020,10044,145.65
12/05/2020,10044,128.51
12/12/2020,10044,128.51
12/19/2020,10044,68.54
12/26/2020,10044,154.22
01/02/2021,10044,128.51
01/09/2021,10044,359.84
01/16/2021,10044,334.14
01/23/2021,10044,231.33
01/30/2021,10044,128.51
02/06/2021,10044,102.81
02/13/2021,10044,77.11
02/20/2021,10044,145.65
02/27/2021,10044,171.35
03/06/2021,10044,197.06
03/13/2021,10044,85.68
03/20/2021,10044,77.11
03/27/2021,10044,222.76
04/03/2021,10044,94.24
04/10/2021,10044,154.22
04/17/2021,10044,137.08
04/24/2021,10044,68.54
05/01/2021,10044,94.24
05/08/2021,10044,17.14
05/15/2021,10044,17.14
05/22/2021,10044,25.7
05/29/2021,10044,8.57
06/05/2021,10044,0.0
06/12/2021,10044,51.41
06/19/2021,10044,8.57
06/26/2021,10044,0.0
07/03/2021,10044,25.7
07/10/2021,10044,8.57
07/17/2021,10044,25.7
07/24/2021,10044,51.41
07/31/2021,10044,128.51
08/07/2021,10044,154.22
08/14/2021,10044,145.65
08/21/2021,10044,145.65
08/28/2021,10044,94.24
09/04/2021,10044,68.54
09/11/2021,10044,119.95
09/18/2021,10044,162.78
09/25/2021,10044,119.95
10/02/2021,10044,51.41
10/09/2021,10044,34.27
10/16/2021,10044,34.27
10/23/2021,10044,59.97
10/30/2021,10044,8.57
08/08/2020,10065,10.75
08/15/2020,10065,7.17
08/22/2020,10065,28.67
08/29/2020,10065,14.34
09/05/2020,10065,14.34
09/12/2020,10065,28.67
09/19/2020,10065,50.18
09/26/2020,10065,57.35
10/03/2020,10065,25.09
10/10/2020,10065,25.09
10/17/2020,10065,53.77
10/24/2020,10065,78.86
10/31/2020,10065,57.35
11/07/2020,10065,121.87
11/14/2020,10065,111.11
11/21/2020,10065,100.36
11/28/2020,10065,186.39
12/05/2020,10065,172.05
12/12/2020,10065,211.48
12/19/2020,10065,243.74
12/26/2020,10065,189.97
01/02/2021,10065,250.9
01/09/2021,10065,326.18
01/16/2021,10065,365.6
01/23/2021,10065,261.66
01/30/2021,10065,272.41
02/06/2021,10065,154.13
02/13/2021,10065,161.3
02/20/2021,10065,150.54
02/27/2021,10065,132.62
03/06/2021,10065,207.89
03/13/2021,10065,222.23
03/20/2021,10065,118.28
03/27/2021,10065,189.97
04/03/2021,10065,179.22
04/10/2021,10065,222.23
04/17/2021,10065,78.86
04/24/2021,10065,78.86
05/01/2021,10065,50.18
05/08/2021,10065,17.92
05/15/2021,10065,32.26
05/22/2021,10065,21.51
05/29/2021,10065,17.92
06/05/2021,10065,25.09
06/12/2021,10065,3.58
06/19/2021,10065,10.75
06/26/2021,10065,14.34
07/03/2021,10065,28.67
07/10/2021,10065,10.75
07/17/2021,10065,46.6
07/24/2021,10065,100.36
07/31/2021,10065,129.04
08/07/2021,10065,121.87
08/14/2021,10065,164.88
08/21/2021,10065,93.19
08/28/2021,10065,121.87
09/04/2021,10065,121.87
09/11/2021,10065,154.13
09/18/2021,10065,139.79
09/25/2021,10065,182.8
10/02/2021,10065,82.44
10/09/2021,10065,136.21
10/16/2021,10065,103.95
10/23/2021,10065,60.93
10/30/2021,10065,7.17
08/08/2020,10069,31.82
08/15/2020,10069,15.91
08/22/2020,10069,15.91
08/29/2020,10069,31.82
09/05/2020,10069,0.0
09/12/2020,10069,0.0
09/19/2020,10069,47.74
09/26/2020,10069,31.82
10/03/2020,10069,47.74
10/10/2020,10069,0.0
10/17/2020,10069,79.56
10/24/2020,10069,63.65
10/31/2020,10069,31.82
11/07/2020,10069,206.86
11/14/2020,10069,111.38
11/21/2020,10069,206.86
11/28/2020,10069,206.86
12/05/2020,10069,238.68
12/12/2020,10069,302.33
12/19/2020,10069,127.3
12/26/2020,10069,302.33
01/02/2021,10069,302.33
01/09/2021,10069,445.54
01/16/2021,10069,381.89
01/23/2021,10069,318.24
01/30/2021,10069,302.33
02/06/2021,10069,334.15
02/13/2021,10069,238.68
02/20/2021,10069,190.94
02/27/2021,10069,127.3
03/06/2021,10069,254.59
03/13/2021,10069,238.68
03/20/2021,10069,206.86
03/27/2021,10069,206.86
04/03/2021,10069,175.03
04/10/2021,10069,365.98
04/17/2021,10069,159.12
04/24/2021,10069,143.21
05/01/2021,10069,31.82
05/08/2021,10069,95.47
05/15/2021,10069,0.0
05/22/2021,10069,31.82
05/29/2021,10069,15.91
06/05/2021,10069,0.0
06/12/2021,10069,0.0
06/19/2021,10069,0.0
06/26/2021,10069,31.82
07/03/2021,10069,31.82
07/10/2021,10069,47.74
07/17/2021,10069,63.65
07/24/2021,10069,111.38
07/31/2021,10069,159.12
08/07/2021,10069,127.3
08/14/2021,10069,206.86
08/21/2021,10069,111.38
08/28/2021,10069,63.65
09/04/2021,10069,111.38
09/11/2021,10069,159.12
09/18/2021,10069,143.21
09/25/2021,10069,159.12
10/02/2021,10069,143.21
10/09/2021,10069,159.12
10/16/2021,10069,31.82
10/23/2021,10069,63.65
10/30/2021,10069,0.0
08/08/2020,10075,21.7
08/15/2020,10075,21.7
08/22/2020,10075,4.34
08/29/2020,10075,13.02
09/05/2020,10075,26.04
09/12/2020,10075,21.7
09/19/2020,10075,30.38
09/26/2020,10075,34.72
10/03/2020,10075,52.07
10/10/2020,10075,34.72
10/17/2020,10075,39.05
10/24/2020,10075,43.39
10/31/2020,10075,82.45
11/07/2020,10075,147.54
11/14/2020,10075,151.88
11/21/2020,10075,143.2
11/28/2020,10075,195.27
12/05/2020,10075,190.93
12/12/2020,10075,216.97
12/19/2020,10075,286.4
12/26/2020,10075,238.67
01/02/2021,10075,286.4
01/09/2021,10075,438.28
01/16/2021,10075,368.85
01/23/2021,10075,290.74
01/30/2021,10075,299.42
02/06/2021,10075,277.72
02/13/2021,10075,238.67
02/20/2021,10075,221.31
02/27/2021,10075,277.72
03/06/2021,10075,273.38
03/13/2021,10075,238.67
03/20/2021,10075,203.95
03/27/2021,10075,260.37
04/03/2021,10075,216.97
04/10/2021,10075,130.18
04/17/2021,10075,99.81
04/24/2021,10075,56.41
05/01/2021,10075,52.07
05/08/2021,10075,13.02
05/15/2021,10075,8.68
05/22/2021,10075,39.05
05/29/2021,10075,13.02
06/05/2021,10075,4.34
06/12/2021,10075,0.0
06/19/2021,10075,8.68
06/26/2021,10075,13.02
07/03/2021,10075,17.36
07/10/2021,10075,34.72
07/17/2021,10075,73.77
07/24/2021,10075,78.11
07/31/2021,10075,73.77
08/07/2021,10075,99.81
08/14/2021,10075,125.84
08/21/2021,10075,125.84
08/28/2021,10075,121.5
09/04/2021,10075,121.5
09/11/2021,10075,99.81
09/18/2021,10075,164.9
09/25/2021,10075,104.15
10/02/2021,10075,65.09
10/09/2021,10075,99.81
10/16/2021,10075,73.77
10/23/2021,10075,112.83
10/30/2021,10075,4.34
08/08/2020,10128,6.83
08/15/2020,10128,10.25
08/22/2020,10128,6.83
08/29/2020,10128,10.25
09/05/2020,10128,17.08
09/12/2020,10128,10.25
09/19/2020,10128,23.91
09/26/2020,10128,18.78
10/03/2020,10128,22.2
10/10/2020,10128,34.15
10/17/2020,10128,23.91
10/24/2020,10128,35.86
10/31/2020,10128,63.18
11/07/2020,10128,111.0
11/14/2020,10128,112.71
11/21/2020,10128,131.49
11/28/2020,10128,141.74
12/05/2020,10128,232.25
12/12/2020,10128,199.8
12/19/2020,10128,228.83
12/26/2020,10128,227.12
01/02/2021,10128,232.25
01/09/2021,10128,300.55
01/16/2021,10128,314.21
01/23/2021,10128,303.97
01/30/2021,10128,280.06
02/06/2021,10128,268.11
02/13/2021,10128,244.2
02/20/2021,10128,211.75
02/27/2021,10128,194.68
03/06/2021,10128,237.37
03/13/2021,10128,192.97
03/20/2021,10128,182.72
03/27/2021,10128,237.37
04/03/2021,10128,167.35
04/10/2021,10128,153.69
04/17/2021,10128,71.72
04/24/2021,10128,56.35
05/01/2021,10128,46.11
05/08/2021,10128,23.91
05/15/2021,10128,34.15
05/22/2021,10128,10.25
05/29/2021,10128,17.08
06/05/2021,10128,6.83
06/12/2021,10128,10.25
06/19/2021,10128,6.83
06/26/2021,10128,3.42
07/03/2021,10128,17.08
07/10/2021,10128,10.25
07/17/2021,10128,30.74
07/24/2021,10128,73.43
07/31/2021,10128,124.66
08/07/2021,10128,124.66
08/14/2021,10128,138.32
08/21/2021,10128,122.95
08/28/2021,10128,128.08
09/04/2021,10128,104.17
09/11/2021,10128,157.11
09/18/2021,10128,148.57
09/25/2021,10128,124.66
10/02/2021,10128,122.95
10/09/2021,10128,88.8
10/16/2021,10128,80.26
10/23/2021,10128,64.89
10/30/2021,10128,13.66
08/08/2020,10280,10.7
08/15/2020,10280,0.0
08/22/2020,10280,0.0
08/29/2020,10280,0.0
09/05/2020,10280,0.0
09/12/2020,10280,0.0
09/19/2020,10280,21.4
09/26/2020,10280,53.5
10/03/2020,10280,32.1
10/10/2020,10280,10.7
10/17/2020,10280,10.7
10/24/2020,10280,10.7
10/31/2020,10280,32.1
11/07/2020,10280,64.2
11/14/2020,10280,85.6
11/21/2020,10280,117.69
11/28/2020,10280,74.9
12/05/2020,10280,171.19
12/12/2020,10280,149.79
12/19/2020,10280,139.09
12/26/2020,10280,246.09
01/02/2021,10280,299.59
01/09/2021,10280,278.19
01/16/2021,10280,299.59
01/23/2021,10280,203.29
01/30/2021,10280,213.99
02/06/2021,10280,128.39
02/13/2021,10280,299.59
02/20/2021,10280,171.19
02/27/2021,10280,117.69
03/06/2021,10280,192.59
03/13/2021,10280,96.3
03/20/2021,10280,96.3
03/27/2021,10280,235.39
04/03/2021,10280,171.19
04/10/2021,10280,149.79
04/17/2021,10280,160.49
04/24/2021,10280,42.8
05/01/2021,10280,21.4
05/08/2021,10280,32.1
05/15/2021,10280,21.4
05/22/2021,10280,10.7
05/29/2021,10280,10.7
06/05/2021,10280,10.7
06/12/2021,10280,0.0
06/19/2021,10280,0.0
06/26/2021,10280,10.7
07/03/2021,10280,42.8
07/10/2021,10280,10.7
07/17/2021,10280,42.8
07/24/2021,10280,128.39
07/31/2021,10280,139.09
08/07/2021,10280,160.49
08/14/2021,10280,74.9
08/21/2021,10280,128.39
08/28/2021,10280,32.1
09/04/2021,10280,74.9
09/11/2021,10280,53.5
09/18/2021,10280,107.0
09/25/2021,10280,139.09
10/02/2021,10280,21.4
10/09/2021,10280,0.0
10/16/2021,10280,96.3
10/23/2021,10280,42.8
10/30/2021,10280,10.7
08/08/2020,10282,17.95
08/15/2020,10282,0.0
08/22/2020,10282,17.95
08/29/2020,10282,17.95
09/05/2020,10282,17.95
09/12/2020,10282,0.0
09/19/2020,10282,53.84
09/26/2020,10282,35.89
10/03/2020,10282,0.0
10/10/2020,10282,17.95
10/17/2020,10282,0.0
10/24/2020,10282,17.95
10/31/2020,10282,35.89
11/07/2020,10282,107.68
11/14/2020,10282,161.52
11/21/2020,10282,197.42
11/28/2020,10282,53.84
12/05/2020,10282,215.36
12/12/2020,10282,161.52
12/19/2020,10282,125.63
12/26/2020,10282,233.31
01/02/2021,10282,35.89
01/09/2021,10282,233.31
01/16/2021,10282,107.68
01/23/2021,10282,107.68
01/30/2021,10282,269.21
02/06/2021,10282,161.52
02/13/2021,10282,89.74
02/20/2021,10282,107.68
02/27/2021,10282,197.42
03/06/2021,10282,71.79
03/13/2021,10282,197.42
03/20/2021,10282,233.31
03/27/2021,10282,161.52
04/03/2021,10282,71.79
04/10/2021,10282,107.68
04/17/2021,10282,143.58
04/24/2021,10282,35.89
05/01/2021,10282,71.79
05/08/2021,10282,35.89
05/15/2021,10282,17.95
05/22/2021,10282,17.95
05/29/2021,10282,0.0
06/05/2021,10282,17.95
06/12/2021,10282,0.0
06/19/2021,10282,0.0
06/26/2021,10282,35.89
07/03/2021,10282,0.0
07/10/2021,10282,0.0
07/17/2021,10282,35.89
07/24/2021,10282,89.74
07/31/2021,10282,305.1
08/07/2021,10282,35.89
08/14/2021,10282,35.89
08/21/2021,10282,107.68
08/28/2021,10282,179.47
09/04/2021,10282,143.58
09/11/2021,10282,17.95
09/18/2021,10282,89.74
09/25/2021,10282,71.79
10/02/2021,10282,107.68
10/09/2021,10282,143.58
10/16/2021,10282,107.68
10/23/2021,10282,107.68
10/30/2021,10282,17.95
08/08/2020,10301,28.27
08/15/2020,10301,25.7
08/22/2020,10301,12.85
08/29/2020,10301,25.7
09/05/2020,10301,28.27
09/12/2020,10301,10.28
09/19/2020,10301,20.56
09/26/2020,10301,38.56
10/03/2020,10301,61.69
10/10/2020,10301,43.7
10/17/2020,10301,53.98
10/24/2020,10301,105.39
10/31/2020,10301,89.96
11/07/2020,10301,208.2
11/14/2020,10301,287.88
11/21/2020,10301,318.73
11/28/2020,10301,375.27
12/05/2020,10301,470.38
12/12/2020,10301,411.26
12/19/2020,10301,388.13
12/26/2020,10301,493.51
01/02/2021,10301,532.07
01/09/2021,10301,670.87
01/16/2021,10301,534.64
01/23/2021,10301,503.79
01/30/2021,10301,452.38
02/06/2021,10301,287.88
02/13/2021,10301,334.15
02/20/2021,10301,293.02
02/27/2021,10301,308.44
03/06/2021,10301,339.29
03/13/2021,10301,334.15
03/20/2021,10301,282.74
03/27/2021,10301,434.39
04/03/2021,10301,377.84
04/10/2021,10301,370.13
04/17/2021,10301,311.01
04/24/2021,10301,185.07
05/01/2021,10301,107.96
05/08/2021,10301,154.22
05/15/2021,10301,69.4
05/22/2021,10301,53.98
05/29/2021,10301,41.13
06/05/2021,10301,30.84
06/12/2021,10301,30.84
06/19/2021,10301,25.7
06/26/2021,10301,25.7
07/03/2021,10301,12.85
07/10/2021,10301,43.7
07/17/2021,10301,41.13
07/24/2021,10301,82.25
07/31/2021,10301,167.07
08/07/2021,10301,177.36
08/14/2021,10301,218.48
08/21/2021,10301,179.93
08/28/2021,10301,182.5
09/04/2021,10301,305.87
09/11/2021,10301,236.47
09/18/2021,10301,236.47
09/25/2021,10301,151.65
10/02/2021,10301,151.65
10/09/2021,10301,115.67
10/16/2021,10301,131.09
10/23/2021,10301,79.68
10/30/2021,10301,7.71
08/08/2020,10302,32.46
08/15/2020,10302,32.46
08/22/2020,10302,5.41
08/29/2020,10302,21.64
09/05/2020,10302,5.41
09/12/2020,10302,27.05
09/19/2020,10302,27.05
09/26/2020,10302,27.05
10/03/2020,10302,43.28
10/10/2020,10302,32.46
10/17/2020,10302,21.64
10/24/2020,10302,81.15
10/31/2020,10302,167.7
11/07/2020,10302,254.26
11/14/2020,10302,313.77
11/21/2020,10302,384.1
11/28/2020,10302,443.6
12/05/2020,10302,643.77
12/12/2020,10302,540.98
12/19/2020,10302,492.29
12/26/2020,10302,530.16
01/02/2021,10302,779.01
01/09/2021,10302,800.65
01/16/2021,10302,589.67
01/23/2021,10302,697.86
01/30/2021,10302,519.34
02/06/2021,10302,405.74
02/13/2021,10302,459.83
02/20/2021,10302,308.36
02/27/2021,10302,513.93
03/06/2021,10302,454.42
03/13/2021,10302,286.72
03/20/2021,10302,432.78
03/27/2021,10302,465.24
04/03/2021,10302,465.24
04/10/2021,10302,638.36
04/17/2021,10302,313.77
04/24/2021,10302,362.46
05/01/2021,10302,146.06
05/08/2021,10302,162.29
05/15/2021,10302,97.38
05/22/2021,10302,64.92
05/29/2021,10302,43.28
06/05/2021,10302,54.1
06/12/2021,10302,37.87
06/19/2021,10302,70.33
06/26/2021,10302,32.46
07/03/2021,10302,64.92
07/10/2021,10302,75.74
07/17/2021,10302,27.05
07/24/2021,10302,151.47
07/31/2021,10302,151.47
08/07/2021,10302,221.8
08/14/2021,10302,146.06
08/21/2021,10302,227.21
08/28/2021,10302,227.21
09/04/2021,10302,248.85
09/11/2021,10302,270.49
09/18/2021,10302,308.36
09/25/2021,10302,270.49
10/02/2021,10302,129.84
10/09/2021,10302,146.06
10/16/2021,10302,86.56
10/23/2021,10302,43.28
10/30/2021,10302,0.0
08/08/2020,10303,18.86
08/15/2020,10303,30.17
08/22/2020,10303,3.77
08/29/2020,10303,26.4
09/05/2020,10303,18.86
09/12/2020,10303,11.32
09/19/2020,10303,7.54
09/26/2020,10303,33.95
10/03/2020,10303,15.09
10/10/2020,10303,33.95
10/17/2020,10303,67.89
10/24/2020,10303,86.75
10/31/2020,10303,90.52
11/07/2020,10303,101.84
11/14/2020,10303,380.95
11/21/2020,10303,350.78
11/28/2020,10303,256.48
12/05/2020,10303,550.68
12/12/2020,10303,403.58
12/19/2020,10303,384.72
12/26/2020,10303,418.67
01/02/2021,10303,618.57
01/09/2021,10303,701.55
01/16/2021,10303,637.43
01/23/2021,10303,422.44
01/30/2021,10303,441.3
02/06/2021,10303,297.97
02/13/2021,10303,414.9
02/20/2021,10303,380.95
02/27/2021,10303,331.92
03/06/2021,10303,403.58
03/13/2021,10303,437.53
03/20/2021,10303,350.78
03/27/2021,10303,467.7
04/03/2021,10303,362.09
04/10/2021,10303,414.9
04/17/2021,10303,347.0
04/24/2021,10303,320.6
05/01/2021,10303,196.13
05/08/2021,10303,120.7
05/15/2021,10303,150.87
05/22/2021,10303,60.35
05/29/2021,10303,60.35
06/05/2021,10303,64.12
06/12/2021,10303,11.32
06/19/2021,10303,18.86
06/26/2021,10303,45.26
07/03/2021,10303,56.58
07/10/2021,10303,22.63
07/17/2021,10303,67.89
07/24/2021,10303,86.75
07/31/2021,10303,196.13
08/07/2021,10303,207.45
08/14/2021,10303,279.11
08/21/2021,10303,241.39
08/28/2021,10303,173.5
09/04/2021,10303,177.27
09/11/2021,10303,203.68
09/18/2021,10303,237.62
09/25/2021,10303,162.19
10/02/2021,10303,158.42
10/09/2021,10303,150.87
10/16/2021,10303,147.1
10/23/2021,10303,124.47
10/30/2021,10303,22.63
08/08/2020,10304,16.71
08/15/2020,10304,26.26
08/22/2020,10304,33.42
08/29/2020,10304,19.1
09/05/2020,10304,40.59
09/12/2020,10304,26.26
09/19/2020,10304,35.81
09/26/2020,10304,23.87
10/03/2020,10304,52.52
10/10/2020,10304,50.14
10/17/2020,10304,57.3
10/24/2020,10304,69.23
10/31/2020,10304,90.72
11/07/2020,10304,155.18
11/14/2020,10304,272.16
11/21/2020,10304,367.66
11/28/2020,10304,350.95
12/05/2020,10304,508.51
12/12/2020,10304,408.24
12/19/2020,10304,427.34
12/26/2020,10304,525.22
01/02/2021,10304,589.68
01/09/2021,10304,723.38
01/16/2021,10304,744.86
01/23/2021,10304,632.66
01/30/2021,10304,441.67
02/06/2021,10304,341.4
02/13/2021,10304,377.21
02/20/2021,10304,322.3
02/27/2021,10304,358.11
03/06/2021,10304,393.92
03/13/2021,10304,341.4
03/20/2021,10304,319.91
03/27/2021,10304,518.06
04/03/2021,10304,460.76
04/10/2021,10304,367.66
04/17/2021,10304,367.66
04/24/2021,10304,238.74
05/01/2021,10304,150.41
05/08/2021,10304,133.69
05/15/2021,10304,105.04
05/22/2021,10304,64.46
05/29/2021,10304,35.81
06/05/2021,10304,19.1
06/12/2021,10304,28.65
06/19/2021,10304,19.1
06/26/2021,10304,19.1
07/03/2021,10304,23.87
07/10/2021,10304,31.04
07/17/2021,10304,66.85
07/24/2021,10304,107.43
07/31/2021,10304,128.92
08/07/2021,10304,152.79
08/14/2021,10304,241.13
08/21/2021,10304,164.73
08/28/2021,10304,183.83
09/04/2021,10304,281.71
09/11/2021,10304,186.22
09/18/2021,10304,159.95
09/25/2021,10304,159.95
10/02/2021,10304,179.05
10/09/2021,10304,100.27
10/16/2021,10304,145.63
10/23/2021,10304,126.53
10/30/2021,10304,16.71
08/08/2020,10305,16.33
08/15/2020,10305,32.67
08/22/2020,10305,16.33
08/29/2020,10305,21.0
09/05/2020,10305,18.67
09/12/2020,10305,23.33
09/19/2020,10305,39.67
09/26/2020,10305,49.0
10/03/2020,10305,32.67
10/10/2020,10305,63.0
10/17/2020,10305,53.67
10/24/2020,10305,84.0
10/31/2020,10305,119.0
11/07/2020,10305,165.67
11/14/2020,10305,261.34
11/21/2020,10305,301.01
11/28/2020,10305,396.68
12/05/2020,10305,492.34
12/12/2020,10305,452.68
12/19/2020,10305,515.68
12/26/2020,10305,476.01
01/02/2021,10305,704.68
01/09/2021,10305,760.68
01/16/2021,10305,695.35
01/23/2021,10305,672.01
01/30/2021,10305,443.34
02/06/2021,10305,506.34
02/13/2021,10305,394.34
02/20/2021,10305,298.67
02/27/2021,10305,312.67
03/06/2021,10305,375.68
03/13/2021,10305,382.68
03/20/2021,10305,385.01
03/27/2021,10305,450.34
04/03/2021,10305,375.68
04/10/2021,10305,401.34
04/17/2021,10305,277.67
04/24/2021,10305,207.67
05/01/2021,10305,158.67
05/08/2021,10305,98.0
05/15/2021,10305,84.0
05/22/2021,10305,67.67
05/29/2021,10305,39.67
06/05/2021,10305,21.0
06/12/2021,10305,9.33
06/19/2021,10305,25.67
06/26/2021,10305,32.67
07/03/2021,10305,18.67
07/10/2021,10305,56.0
07/17/2021,10305,65.33
07/24/2021,10305,121.34
07/31/2021,10305,151.67
08/07/2021,10305,168.0
08/14/2021,10305,217.0
08/21/2021,10305,182.0
08/28/2021,10305,179.67
09/04/2021,10305,226.34
09/11/2021,10305,161.0
09/18/2021,10305,156.34
09/25/2021,10305,133.0
10/02/2021,10305,107.34
10/09/2021,10305,107.34
10/16/2021,10305,165.67
10/23/2021,10305,156.34
10/30/2021,10305,14.0
08/08/2020,10306,13.26
08/15/2020,10306,24.62
08/22/2020,10306,18.94
08/29/2020,10306,18.94
09/05/2020,10306,35.98
09/12/2020,10306,30.3
09/19/2020,10306,35.98
09/26/2020,10306,60.6
10/03/2020,10306,24.62
10/10/2020,10306,79.54
10/17/2020,10306,66.28
10/24/2020,10306,94.68
10/31/2020,10306,124.98
11/07/2020,10306,253.76
11/14/2020,10306,412.83
11/21/2020,10306,429.87
11/28/2020,10306,518.87
12/05/2020,10306,749.9
12/12/2020,10306,605.98
12/19/2020,10306,594.62
12/26/2020,10306,698.77
01/02/2021,10306,844.59
01/09/2021,10306,888.14
01/16/2021,10306,755.58
01/23/2021,10306,664.69
01/30/2021,10306,528.34
02/06/2021,10306,393.89
02/13/2021,10306,433.66
02/20/2021,10306,407.14
02/27/2021,10306,435.55
03/06/2021,10306,446.91
03/13/2021,10306,515.09
03/20/2021,10306,482.89
03/27/2021,10306,530.23
04/03/2021,10306,507.51
04/10/2021,10306,426.08
04/17/2021,10306,316.25
04/24/2021,10306,265.12
05/01/2021,10306,155.28
05/08/2021,10306,98.47
05/15/2021,10306,66.28
05/22/2021,10306,85.22
05/29/2021,10306,83.32
06/05/2021,10306,37.87
06/12/2021,10306,45.45
06/19/2021,10306,51.13
06/26/2021,10306,54.92
07/03/2021,10306,35.98
07/10/2021,10306,68.17
07/17/2021,10306,83.32
07/24/2021,10306,132.56
07/31/2021,10306,185.58
08/07/2021,10306,299.2
08/14/2021,10306,263.22
08/21/2021,10306,268.9
08/28/2021,10306,263.22
09/04/2021,10306,248.07
09/11/2021,10306,219.67
09/18/2021,10306,253.76
09/25/2021,10306,210.2
10/02/2021,10306,176.11
10/09/2021,10306,153.39
10/16/2021,10306,142.03
10/23/2021,10306,121.2
10/30/2021,10306,9.47
08/08/2020,10307,6.71
08/15/2020,10307,20.12
08/22/2020,10307,13.41
08/29/2020,10307,6.71
09/05/2020,10307,20.12
09/12/2020,10307,46.94
09/19/2020,10307,6.71
09/26/2020,10307,53.65
10/03/2020,10307,127.41
10/10/2020,10307,114.0
10/17/2020,10307,40.24
10/24/2020,10307,80.47
10/31/2020,10307,127.41
11/07/2020,10307,301.77
11/14/2020,10307,429.18
11/21/2020,10307,355.41
11/28/2020,10307,429.18
12/05/2020,10307,576.71
12/12/2020,10307,529.77
12/19/2020,10307,502.95
12/26/2020,10307,610.24
01/02/2021,10307,697.42
01/09/2021,10307,878.48
01/16/2021,10307,824.83
01/23/2021,10307,576.71
01/30/2021,10307,281.65
02/06/2021,10307,288.36
02/13/2021,10307,482.83
02/20/2021,10307,375.53
02/27/2021,10307,476.12
03/06/2021,10307,409.06
03/13/2021,10307,536.48
03/20/2021,10307,496.24
03/27/2021,10307,563.3
04/03/2021,10307,536.48
04/10/2021,10307,409.06
04/17/2021,10307,301.77
04/24/2021,10307,382.24
05/01/2021,10307,268.24
05/08/2021,10307,127.41
05/15/2021,10307,100.59
05/22/2021,10307,73.77
05/29/2021,10307,33.53
06/05/2021,10307,13.41
06/12/2021,10307,26.82
06/19/2021,10307,40.24
06/26/2021,10307,67.06
07/03/2021,10307,40.24
07/10/2021,10307,60.35
07/17/2021,10307,93.88
07/24/2021,10307,140.82
07/31/2021,10307,147.53
08/07/2021,10307,234.71
08/14/2021,10307,362.12
08/21/2021,10307,281.65
08/28/2021,10307,368.83
09/04/2021,10307,295.06
09/11/2021,10307,261.53
09/18/2021,10307,281.65
09/25/2021,10307,228.0
10/02/2021,10307,201.18
10/09/2021,10307,167.65
10/16/2021,10307,187.77
10/23/2021,10307,194.47
10/30/2021,10307,20.12
08/08/2020,10308,10.06
08/15/2020,10308,3.35
08/22/2020,10308,40.24
08/29/2020,10308,10.06
09/05/2020,10308,40.24
09/12/2020,10308,33.53
09/19/2020,10308,33.53
09/26/2020,10308,53.65
10/03/2020,10308,73.77
10/10/2020,10308,26.83
10/17/2020,10308,60.36
10/24/2020,10308,93.89
10/31/2020,10308,117.37
11/07/2020,10308,207.91
11/14/2020,10308,318.57
11/21/2020,10308,392.34
11/28/2020,10308,425.88
12/05/2020,10308,583.49
12/12/2020,10308,556.66
12/19/2020,10308,516.42
12/26/2020,10308,543.25
01/02/2021,10308,694.15
01/09/2021,10308,902.06
01/16/2021,10308,627.08
01/23/2021,10308,553.31
01/30/2021,10308,456.06
02/06/2021,10308,382.28
02/13/2021,10308,425.88
02/20/2021,10308,362.16
02/27/2021,10308,285.04
