placekey,visits_by_day,visitor_home_aggregation
zzz-222@627-s8k-yn5,"[10,1,5,10,9,6,10,2,6,5,6,4,3,10,3,3,6,8,4,3,8,2,5,5,14,8,8,9,7,2,5]","[{'ZIP': '10002', 'n': 10}, {'ZIP': '10009', 'n': 28}, {'ZIP': '11235', 'n': 8}, {'ZIP': '11373', 'n': 6}, {'ZIP': '11378', 'n': 5}]"
22n-223@627-wbn-h3q,"[31,25,16,10,8,18,18,17,17,13,14,11,21,15,35,25,9,21,18,13,21,25,24,18,21,15,19,5,24,22,32]","[{'ZIP': '10007', 'n': 8}, {'ZIP': '10009', 'n': 8}, {'ZIP': '10011', 'n': 8}, {'ZIP': '10013', 'n': 8}, {'ZIP': '10014', 'n': 8}, {'ZIP': '10019', 'n': 20}, {'ZIP': '10021', 'n': 16}, {'ZIP': '10023', 'n': 12}, {'ZIP': '10024', 'n': 8}, {'ZIP': '10028', 'n': 13}, {'ZIP': '10075', 'n': 21}, {'ZIP': '10128', 'n': 12}, {'ZIP': '11385', 'n': 8}, {'ZIP': '11417', 'n': 8}]"
222-25q@627-s8n-649,"[3,3,4,5,3,9,3,3,4,13,12,19,14,7,4,1,11,14,19,16,17,4,3,9,11,11,15,13,5,2,2]","[{'ZIP': '10021', 'n': 6}, {'ZIP': '10022', 'n': 10}, {'ZIP': '10065', 'n': 16}, {'ZIP': '11223', 'n': 8}]"
25t-222@627-wdm-p5f,"[3,6,3,1,5,6,5,6,6,2,6,0,4,10,4,1,1,8,9,1,7,6,4,6,6,9,12,8,2,5,3]","[{'ZIP': '11204', 'n': 49}, {'ZIP': '11219', 'n': 12}, {'ZIP': '11229', 'n': 8}]"
zzw-222@627-s8j-hdv,"[32,15,9,18,11,14,17,29,12,12,19,25,19,22,48,16,20,23,14,19,14,30,14,10,18,15,21,19,14,2,21]","[{'ZIP': '10001', 'n': 16}, {'ZIP': '10002', 'n': 12}, {'ZIP': '10003', 'n': 28}, {'ZIP': '10004', 'n': 8}, {'ZIP': '10007', 'n': 8}, {'ZIP': '10009', 'n': 17}, {'ZIP': '10010', 'n': 23}, {'ZIP': '10011', 'n': 12}, {'ZIP': '10012', 'n': 20}, {'ZIP': '10013', 'n': 8}, {'ZIP': '10016', 'n': 12}, {'ZIP': '10017', 'n': 8}, {'ZIP': '10019', 'n': 12}, {'ZIP': '11103', 'n': 8}, {'ZIP': '11204', 'n': 8}, {'ZIP': '11207', 'n': 8}, {'ZIP': '11209', 'n': 6}, {'ZIP': '11211', 'n': 8}, {'ZIP': '11215', 'n': 8}, {'ZIP': '11216', 'n': 9}, {'ZIP': '11221', 'n': 5}, {'ZIP': '11226', 'n': 16}, {'ZIP': '11237', 'n': 11}, {'ZIP': '11368', 'n': 12}, {'ZIP': '11372', 'n': 8}, {'ZIP': '11374', 'n': 8}, {'ZIP': '11385', 'n': 8}, {'ZIP': '11421', 'n': 6}]"
225-224@627-s8q-t9z,"[11,6,17,28,29,36,27,14,16,31,28,46,30,23,12,9,26,28,31,23,24,20,9,26,28,24,40,25,15,7,11]","[{'ZIP': '10022', 'n': 8}, {'ZIP': '10306', 'n': 9}, {'ZIP': '10462', 'n': 5}, {'ZIP': '10467', 'n': 5}, {'ZIP': '11101', 'n': 8}, {'ZIP': '11106', 'n': 8}, {'ZIP': '11207', 'n': 12}, {'ZIP': '11229', 'n': 8}, {'ZIP': '11235', 'n': 8}, {'ZIP': '11372', 'n': 8}, {'ZIP': '11373', 'n': 8}, {'ZIP': '11377', 'n': 8}]"
228-222@627-s4v-nbk,"[8,9,10,10,10,10,12,4,1,6,8,12,8,13,6,8,15,12,11,15,14,6,5,11,9,17,13,7,5,6,5]","[{'ZIP': '10029', 'n': 20}, {'ZIP': '10035', 'n': 33}, {'ZIP': '10037', 'n': 8}]"
zzy-222@627-wf8-gzf,"[18,22,25,18,22,21,37,27,33,30,22,25,35,27,32,35,38,33,33,30,39,28,30,35,23,21,29,29,19,39,27]","[{'ZIP': '10301', 'n': 44}, {'ZIP': '10302', 'n': 14}, {'ZIP': '10303', 'n': 18}, {'ZIP': '10304', 'n': 131}, {'ZIP': '10305', 'n': 5}, {'ZIP': '10306', 'n': 8}, {'ZIP': '10309', 'n': 8}, {'ZIP': '10310', 'n': 18}, {'ZIP': '10314', 'n': 22}]"
228-222@627-s5w-pqf,"[10,3,2,4,7,7,7,6,2,5,10,8,5,8,6,2,4,9,7,3,9,11,10,5,11,11,7,10,10,2,4]","[{'ZIP': '10034', 'n': 30}, {'ZIP': '10452', 'n': 5}, {'ZIP': '10461', 'n': 8}, {'ZIP': '10467', 'n': 5}]"
zzw-228@627-wc7-tsq,"[13,6,0,13,5,4,10,14,16,11,10,8,12,22,16,10,3,3,11,0,5,10,9,3,7,5,12,6,13,6,5]","[{'ZIP': '10002', 'n': 18}, {'ZIP': '10009', 'n': 22}, {'ZIP': '11207', 'n': 16}, {'ZIP': '11213', 'n': 5}, {'ZIP': '11214', 'n': 8}, {'ZIP': '11225', 'n': 5}, {'ZIP': '11368', 'n': 5}]"
22h-223@627-s4n-f9f,"[8,11,13,20,13,9,22,10,9,11,11,9,9,15,15,10,11,13,21,17,21,19,11,15,13,14,14,15,14,6,18]","[{'ZIP': '10021', 'n': 25}, {'ZIP': '10022', 'n': 12}, {'ZIP': '10023', 'n': 8}, {'ZIP': '10024', 'n': 8}, {'ZIP': '10028', 'n': 17}, {'ZIP': '10029', 'n': 10}, {'ZIP': '10035', 'n': 10}, {'ZIP': '10065', 'n': 16}, {'ZIP': '10075', 'n': 22}, {'ZIP': '10128', 'n': 8}, {'ZIP': '10302', 'n': 8}, {'ZIP': '10314', 'n': 8}]"
224-222@627-s8j-7kf,"[4,1,4,3,7,2,9,4,2,10,4,1,5,6,3,2,6,8,2,10,3,3,3,4,6,3,5,3,3,4,0]","[{'ZIP': '10007', 'n': 8}, {'ZIP': '10011', 'n': 12}, {'ZIP': '10014', 'n': 8}, {'ZIP': '11421', 'n': 5}]"
zzw-222@627-wby-z9f,"[53,23,11,13,6,24,36,23,24,18,9,18,19,27,70,34,28,13,15,23,45,64,53,21,23,21,29,56,75,58,109]","[{'ZIP': '10001', 'n': 8}, {'ZIP': '10004', 'n': 12}, {'ZIP': '10005', 'n': 8}, {'ZIP': '10010', 'n': 12}, {'ZIP': '10017', 'n': 7}, {'ZIP': '10036', 'n': 8}, {'ZIP': '11223', 'n': 8}]"
22h-222@627-s8j-ghq,"[5,1,2,2,1,1,1,5,8,4,0,1,5,9,7,5,2,2,3,3,3,7,1,3,5,0,3,11,8,2,6]","[{'ZIP': '10003', 'n': 12}, {'ZIP': '10010', 'n': 12}, {'ZIP': '10011', 'n': 16}, {'ZIP': '10012', 'n': 8}, {'ZIP': '10013', 'n': 8}, {'ZIP': '11377', 'n': 8}]"
225-224@627-s8h-wx5,"[7,4,3,4,8,8,6,4,12,8,8,8,7,5,9,8,4,11,4,6,7,9,3,8,6,12,5,12,13,8,5]","[{'ZIP': '10001', 'n': 29}, {'ZIP': '10010', 'n': 25}, {'ZIP': '10016', 'n': 31}, {'ZIP': '10017', 'n': 10}]"
zzz-222@627-s6j-2zf,"[22,30,14,13,10,18,24,13,21,19,15,23,27,22,26,28,23,24,19,21,22,16,13,22,24,22,28,14,17,18,25]","[{'ZIP': '10031', 'n': 8}, {'ZIP': '10452', 'n': 8}, {'ZIP': '10454', 'n': 8}, {'ZIP': '10456', 'n': 16}, {'ZIP': '10457', 'n': 92}, {'ZIP': '10458', 'n': 47}, {'ZIP': '10459', 'n': 16}, {'ZIP': '10460', 'n': 40}, {'ZIP': '10467', 'n': 14}, {'ZIP': '10468', 'n': 8}, {'ZIP': '10470', 'n': 10}, {'ZIP': '10471', 'n': 6}, {'ZIP': '10473', 'n': 8}, {'ZIP': '10475', 'n': 8}]"
22f-222@627-s4m-4vz,"[0,2,0,3,3,1,2,2,4,0,0,1,2,1,4,1,3,2,0,1,3,0,2,1,2,2,2,1,2,0,4]","[{'ZIP': '10025', 'n': 17}, {'ZIP': '10026', 'n': 13}, {'ZIP': '10027', 'n': 8}]"
zzw-226@627-wc2-4gk,"[4,10,10,2,2,4,10,8,6,3,5,8,6,12,19,10,4,12,15,9,7,10,8,11,9,12,9,3,6,5,7]","[{'ZIP': '10004', 'n': 37}, {'ZIP': '10038', 'n': 8}, {'ZIP': '10280', 'n': 33}, {'ZIP': '11372', 'n': 8}, {'ZIP': '11373', 'n': 8}, {'ZIP': '11374', 'n': 8}]"
zzy-222@627-wgb-r6k,"[7,13,17,16,19,21,43,29,31,104,369,113,380,47,33,29,56,170,163,58,40,45,69,58,49,41,62,48,25,21,28]","[{'ZIP': '10010', 'n': 6}, {'ZIP': '10016', 'n': 6}, {'ZIP': '10019', 'n': 8}, {'ZIP': '10027', 'n': 8}, {'ZIP': '10029', 'n': 8}, {'ZIP': '10035', 'n': 8}, {'ZIP': '10309', 'n': 5}, {'ZIP': '10312', 'n': 5}, {'ZIP': '10314', 'n': 9}, {'ZIP': '11106', 'n': 8}, {'ZIP': '11201', 'n': 9}, {'ZIP': '11203', 'n': 40}, {'ZIP': '11207', 'n': 12}, {'ZIP': '11210', 'n': 16}, {'ZIP': '11212', 'n': 9}, {'ZIP': '11213', 'n': 9}, {'ZIP': '11216', 'n': 8}, {'ZIP': '11221', 'n': 8}, {'ZIP': '11225', 'n': 8}, {'ZIP': '11226', 'n': 24}, {'ZIP': '11229', 'n': 6}, {'ZIP': '11234', 'n': 9}, {'ZIP': '11235', 'n': 6}, {'ZIP': '11236', 'n': 24}, {'ZIP': '11237', 'n': 8}, {'ZIP': '11379', 'n': 8}]"
226-222@627-s6m-yn5,"[17,5,13,13,10,10,11,15,10,19,18,14,12,10,16,15,14,17,16,9,15,13,9,11,12,5,11,12,13,6,8]","[{'ZIP': '10033', 'n': 8}, {'ZIP': '10034', 'n': 64}, {'ZIP': '10040', 'n': 40}, {'ZIP': '10456', 'n': 8}, {'ZIP': '10458', 'n': 8}, {'ZIP': '10471', 'n': 12}]"
224-223@627-wc7-q4v,"[9,3,8,2,5,8,2,6,2,3,3,4,3,9,7,4,3,10,7,4,11,9,5,3,1,5,7,5,7,3,5]","[{'ZIP': '10003', 'n': 20}, {'ZIP': '10011', 'n': 12}, {'ZIP': '10012', 'n': 12}, {'ZIP': '11372', 'n': 5}, {'ZIP': '11377', 'n': 8}]"
22f-222@627-s8r-qfz,"[20,16,24,24,19,29,32,17,11,26,23,23,21,27,16,14,20,29,17,26,30,17,20,15,27,21,24,15,4,12,11]","[{'ZIP': '10017', 'n': 10}, {'ZIP': '10022', 'n': 42}, {'ZIP': '10028', 'n': 8}, {'ZIP': '10128', 'n': 9}, {'ZIP': '11230', 'n': 5}, {'ZIP': '11370', 'n': 5}, {'ZIP': '11372', 'n': 5}, {'ZIP': '11377', 'n': 9}]"
zzz-222@627-s6c-r6k,"[24,24,20,26,16,31,23,34,27,23,34,16,36,43,41,28,32,35,33,39,54,44,32,33,27,45,44,31,19,21,30]","[{'ZIP': '10027', 'n': 8}, {'ZIP': '10451', 'n': 27}, {'ZIP': '10452', 'n': 12}, {'ZIP': '10453', 'n': 8}, {'ZIP': '10454', 'n': 8}, {'ZIP': '10455', 'n': 10}, {'ZIP': '10456', 'n': 125}, {'ZIP': '10457', 'n': 17}, {'ZIP': '10459', 'n': 96}, {'ZIP': '10460', 'n': 14}, {'ZIP': '10462', 'n': 8}, {'ZIP': '10463', 'n': 12}, {'ZIP': '10466', 'n': 8}, {'ZIP': '10467', 'n': 20}, {'ZIP': '10468', 'n': 20}, {'ZIP': '10469', 'n': 16}, {'ZIP': '10472', 'n': 13}, {'ZIP': '10474', 'n': 6}, {'ZIP': '10475', 'n': 8}]"
zzw-227@627-s4n-vvf,"[3,12,5,6,11,6,7,8,7,6,8,4,4,9,4,11,4,4,6,13,5,2,0,6,2,8,6,10,5,2,6]","[{'ZIP': '10021', 'n': 8}, {'ZIP': '10028', 'n': 19}, {'ZIP': '10065', 'n': 8}, {'ZIP': '10075', 'n': 19}, {'ZIP': '10128', 'n': 18}]"
zzw-22s@627-s8q-xbk,"[12,4,11,10,5,4,7,9,9,4,12,13,5,12,11,3,2,12,8,8,11,8,3,9,12,11,5,18,8,14,8]","[{'ZIP': '10004', 'n': 7}, {'ZIP': '10005', 'n': 7}, {'ZIP': '10019', 'n': 24}, {'ZIP': '10023', 'n': 8}, {'ZIP': '10038', 'n': 7}, {'ZIP': '11105', 'n': 8}]"
223-222@627-s6g-3bk,"[10,5,3,6,5,7,7,11,1,2,4,5,6,6,9,1,3,6,1,4,8,7,8,4,6,11,1,7,3,7,3]","[{'ZIP': '10030', 'n': 25}, {'ZIP': '10035', 'n': 8}, {'ZIP': '10037', 'n': 33}, {'ZIP': '10039', 'n': 32}, {'ZIP': '10455', 'n': 8}, {'ZIP': '10457', 'n': 8}, {'ZIP': '10458', 'n': 8}]"
225-222@627-wc7-5j9,"[12,5,2,3,3,4,7,12,12,6,4,1,4,7,15,11,3,4,4,8,7,12,15,3,12,2,7,6,13,19,13]","[{'ZIP': '10002', 'n': 10}, {'ZIP': '10038', 'n': 13}, {'ZIP': '10314', 'n': 8}, {'ZIP': '11201', 'n': 8}]"
224-223@627-s8q-vzz,"[23,26,24,23,21,35,30,21,19,39,32,25,36,38,22,25,22,30,28,29,42,28,41,30,31,28,26,22,27,29,45]","[{'ZIP': '10016', 'n': 13}, {'ZIP': '10017', 'n': 5}, {'ZIP': '10019', 'n': 7}, {'ZIP': '10021', 'n': 14}, {'ZIP': '10022', 'n': 16}, {'ZIP': '10029', 'n': 16}, {'ZIP': '10035', 'n': 8}, {'ZIP': '10065', 'n': 20}, {'ZIP': '10301', 'n': 5}, {'ZIP': '10451', 'n': 8}, {'ZIP': '10456', 'n': 8}, {'ZIP': '10457', 'n': 8}, {'ZIP': '10467', 'n': 16}, {'ZIP': '10469', 'n': 14}, {'ZIP': '10473', 'n': 8}, {'ZIP': '11101', 'n': 12}, {'ZIP': '11103', 'n': 12}, {'ZIP': '11205', 'n': 8}, {'ZIP': '11213', 'n': 6}, {'ZIP': '11216', 'n': 10}, {'ZIP': '11223', 'n': 8}, {'ZIP': '11226', 'n': 8}, {'ZIP': '11229', 'n': 12}, {'ZIP': '11235', 'n': 8}, {'ZIP': '11238', 'n': 12}, {'ZIP': '11357', 'n': 8}, {'ZIP': '11369', 'n': 8}, {'ZIP': '11373', 'n': 12}, {'ZIP': '11375', 'n': 12}, {'ZIP': '11377', 'n': 12}, {'ZIP': '11421', 'n': 8}]"
zzy-222@627-rwx-pgk,"[3,1,1,4,5,3,1,7,3,4,5,1,4,4,3,1,3,6,3,2,2,2,1,1,2,4,1,6,0,0,0]","[{'ZIP': '10462', 'n': 12}, {'ZIP': '10472', 'n': 8}, {'ZIP': '10473', 'n': 12}]"
227-222@627-s6f-yjv,"[14,13,10,15,17,9,15,9,15,12,11,14,19,12,10,12,23,17,14,12,15,13,6,13,14,13,14,6,10,7,15]","[{'ZIP': '10027', 'n': 8}, {'ZIP': '10030', 'n': 66}, {'ZIP': '10037', 'n': 58}, {'ZIP': '10039', 'n': 19}, {'ZIP': '10452', 'n': 8}, {'ZIP': '10453', 'n': 8}, {'ZIP': '10456', 'n': 8}, {'ZIP': '10462', 'n': 8}, {'ZIP': '10473', 'n': 11}]"
234-225@627-s8r-fs5,"[2,0,5,2,8,3,10,1,0,6,4,2,2,4,2,2,2,2,4,3,4,2,1,5,3,1,4,4,0,0,1]","[{'ZIP': '10036', 'n': 7}, {'ZIP': '11237', 'n': 6}, {'ZIP': '11370', 'n': 8}, {'ZIP': '11372', 'n': 9}, {'ZIP': '11385', 'n': 8}]"
zzw-222@627-wc9-m8v,"[45,41,17,19,16,30,34,34,24,21,17,32,38,34,43,22,25,34,35,31,39,71,37,29,26,24,37,34,42,33,62]","[{'ZIP': '10002', 'n': 34}, {'ZIP': '10007', 'n': 8}, {'ZIP': '10010', 'n': 5}, {'ZIP': '10016', 'n': 5}, {'ZIP': '10038', 'n': 17}, {'ZIP': '10309', 'n': 9}, {'ZIP': '10312', 'n': 9}, {'ZIP': '10314', 'n': 9}, {'ZIP': '11004', 'n': 5}, {'ZIP': '11204', 'n': 8}, {'ZIP': '11210', 'n': 5}, {'ZIP': '11226', 'n': 5}, {'ZIP': '11230', 'n': 8}, {'ZIP': '11234', 'n': 8}, {'ZIP': '11372', 'n': 8}]"
227-222@627-s4n-49z,"[16,12,11,14,19,14,19,12,17,13,16,20,18,11,17,16,23,19,25,20,20,15,11,22,11,14,20,38,15,9,14]","[{'ZIP': '10016', 'n': 9}, {'ZIP': '10017', 'n': 8}, {'ZIP': '10021', 'n': 58}, {'ZIP': '10022', 'n': 12}, {'ZIP': '10028', 'n': 24}, {'ZIP': '10029', 'n': 16}, {'ZIP': '10035', 'n': 16}, {'ZIP': '10037', 'n': 12}, {'ZIP': '10065', 'n': 18}, {'ZIP': '10075', 'n': 27}, {'ZIP': '10128', 'n': 8}, {'ZIP': '10455', 'n': 8}, {'ZIP': '10456', 'n': 8}, {'ZIP': '11101', 'n': 8}, {'ZIP': '11104', 'n': 8}, {'ZIP': '11377', 'n': 8}, {'ZIP': '11420', 'n': 8}]"
233-222@627-s4m-brk,"[1,2,5,6,5,12,13,4,10,6,11,11,7,9,5,1,8,4,6,9,2,8,2,8,11,6,5,11,6,2,2]","[{'ZIP': '10025', 'n': 19}, {'ZIP': '10027', 'n': 16}, {'ZIP': '10031', 'n': 8}, {'ZIP': '10032', 'n': 8}, {'ZIP': '10459', 'n': 8}, {'ZIP': '10463', 'n': 9}, {'ZIP': '11366', 'n': 8}, {'ZIP': '11432', 'n': 14}]"
zzw-22k@627-wbz-w49,"[120,62,52,62,54,69,78,105,58,61,34,59,84,102,130,101,92,74,65,79,110,127,117,103,73,95,92,169,174,182,145]","[{'ZIP': '10002', 'n': 8}, {'ZIP': '10004', 'n': 26}, {'ZIP': '10005', 'n': 20}, {'ZIP': '10006', 'n': 6}, {'ZIP': '10007', 'n': 32}, {'ZIP': '10013', 'n': 17}, {'ZIP': '10016', 'n': 25}, {'ZIP': '10017', 'n': 12}, {'ZIP': '10018', 'n': 12}, {'ZIP': '10025', 'n': 12}, {'ZIP': '10026', 'n': 8}, {'ZIP': '10027', 'n': 8}, {'ZIP': '10029', 'n': 16}, {'ZIP': '10036', 'n': 8}, {'ZIP': '10038', 'n': 33}, {'ZIP': '10128', 'n': 10}, {'ZIP': '10280', 'n': 15}, {'ZIP': '10282', 'n': 9}, {'ZIP': '10312', 'n': 8}, {'ZIP': '10314', 'n': 12}, {'ZIP': '10451', 'n': 5}, {'ZIP': '10455', 'n': 5}, {'ZIP': '10472', 'n': 5}, {'ZIP': '11101', 'n': 12}, {'ZIP': '11103', 'n': 11}, {'ZIP': '11106', 'n': 8}, {'ZIP': '11201', 'n': 12}, {'ZIP': '11207', 'n': 12}, {'ZIP': '11210', 'n': 12}, {'ZIP': '11213', 'n': 8}, {'ZIP': '11214', 'n': 5}, {'ZIP': '11219', 'n': 5}, {'ZIP': '11220', 'n': 9}, {'ZIP': '11222', 'n': 9}, {'ZIP': '11223', 'n': 8}, {'ZIP': '11224', 'n': 9}, {'ZIP': '11226', 'n': 12}, {'ZIP': '11229', 'n': 16}, {'ZIP': '11230', 'n': 16}, {'ZIP': '11232', 'n': 9}, {'ZIP': '11233', 'n': 8}, {'ZIP': '11234', 'n': 8}, {'ZIP': '11235', 'n': 20}, {'ZIP': '11238', 'n': 9}, {'ZIP': '11368', 'n': 9}, {'ZIP': '11375', 'n': 8}, {'ZIP': '11377', 'n': 12}, {'ZIP': '11414', 'n': 8}, {'ZIP': '11417', 'n': 8}, {'ZIP': '11418', 'n': 5}, {'ZIP': '11419', 'n': 5}, {'ZIP': '11432', 'n': 8}]"
zzw-223@627-wc7-sbk,"[16,9,10,21,19,23,24,17,13,15,20,14,25,28,20,16,18,16,22,10,21,15,6,19,18,28,31,13,6,18,20]","[{'ZIP': '10003', 'n': 8}, {'ZIP': '10009', 'n': 8}, {'ZIP': '10012', 'n': 8}, {'ZIP': '10019', 'n': 12}, {'ZIP': '10024', 'n': 8}, {'ZIP': '10452', 'n': 8}, {'ZIP': '10461', 'n': 5}, {'ZIP': '11203', 'n': 8}, {'ZIP': '11204', 'n': 17}, {'ZIP': '11208', 'n': 12}, {'ZIP': '11214', 'n': 12}, {'ZIP': '11215', 'n': 8}, {'ZIP': '11216', 'n': 8}, {'ZIP': '11218', 'n': 9}, {'ZIP': '11220', 'n': 8}, {'ZIP': '11221', 'n': 12}, {'ZIP': '11223', 'n': 16}, {'ZIP': '11226', 'n': 8}, {'ZIP': '11229', 'n': 12}, {'ZIP': '11231', 'n': 8}, {'ZIP': '11235', 'n': 8}, {'ZIP': '11378', 'n': 5}, {'ZIP': '11385', 'n': 12}]"
226-222@627-wc6-z4v,"[12,13,7,4,8,20,12,22,6,8,14,13,13,28,17,11,6,11,8,15,18,10,5,15,10,13,18,16,12,11,19]","[{'ZIP': '10002', 'n': 10}, {'ZIP': '10003', 'n': 8}, {'ZIP': '10025', 'n': 8}, {'ZIP': '10029', 'n': 5}, {'ZIP': '10038', 'n': 6}, {'ZIP': '11204', 'n': 8}, {'ZIP': '11212', 'n': 8}, {'ZIP': '11214', 'n': 14}, {'ZIP': '11223', 'n': 8}, {'ZIP': '11229', 'n': 12}, {'ZIP': '11372', 'n': 12}, {'ZIP': '11373', 'n': 8}]"
zzz-222@627-s95-ckf,"[15,21,13,22,14,22,29,9,18,21,11,16,24,21,20,11,18,25,19,20,28,12,20,16,17,19,24,18,4,8,24]","[{'ZIP': '11206', 'n': 16}, {'ZIP': '11207', 'n': 34}, {'ZIP': '11221', 'n': 75}, {'ZIP': '11237', 'n': 70}, {'ZIP': '11377', 'n': 8}, {'ZIP': '11385', 'n': 32}]"
227-223@627-wbz-rx5,"[7,6,10,10,4,5,6,6,5,7,10,10,7,13,12,2,13,6,6,6,5,8,9,13,9,4,5,6,5,4,8]","[{'ZIP': '10005', 'n': 13}, {'ZIP': '10023', 'n': 8}, {'ZIP': '10038', 'n': 21}, {'ZIP': '11201', 'n': 12}, {'ZIP': '11205', 'n': 8}, {'ZIP': '11217', 'n': 8}, {'ZIP': '11219', 'n': 6}, {'ZIP': '11220', 'n': 10}, {'ZIP': '11232', 'n': 6}]"
22h-222@627-s6g-rzf,"[9,5,1,2,3,5,8,3,2,9,5,4,8,8,3,5,1,1,7,7,6,4,4,4,4,1,4,2,0,3,6]","[{'ZIP': '10030', 'n': 8}, {'ZIP': '10037', 'n': 8}, {'ZIP': '10039', 'n': 22}]"
zzz-222@627-wh3-yy9,"[12,13,7,21,4,22,9,10,15,4,10,8,8,14,25,12,11,12,5,14,11,18,17,7,5,9,15,22,3,2,6]","[{'ZIP': '10301', 'n': 5}, {'ZIP': '10304', 'n': 5}, {'ZIP': '10314', 'n': 9}, {'ZIP': '11203', 'n': 17}, {'ZIP': '11204', 'n': 16}, {'ZIP': '11208', 'n': 9}, {'ZIP': '11210', 'n': 8}, {'ZIP': '11214', 'n': 8}, {'ZIP': '11215', 'n': 13}, {'ZIP': '11218', 'n': 69}, {'ZIP': '11220', 'n': 5}, {'ZIP': '11223', 'n': 12}, {'ZIP': '11226', 'n': 36}, {'ZIP': '11228', 'n': 8}, {'ZIP': '11229', 'n': 8}, {'ZIP': '11230', 'n': 21}, {'ZIP': '11233', 'n': 5}, {'ZIP': '11234', 'n': 8}, {'ZIP': '11235', 'n': 8}, {'ZIP': '11375', 'n': 8}]"
222-22g@627-s8q-vcq,"[22,13,6,11,15,23,29,31,28,9,14,21,13,21,24,17,15,12,20,26,21,23,21,20,21,9,18,11,24,18,22]","[{'ZIP': '10007', 'n': 10}, {'ZIP': '10013', 'n': 10}, {'ZIP': '10016', 'n': 12}, {'ZIP': '10021', 'n': 8}, {'ZIP': '10028', 'n': 12}, {'ZIP': '10065', 'n': 8}, {'ZIP': '10075', 'n': 8}, {'ZIP': '10128', 'n': 12}, {'ZIP': '10305', 'n': 8}, {'ZIP': '11229', 'n': 12}, {'ZIP': '11235', 'n': 12}, {'ZIP': '11369', 'n': 8}]"
222-222@627-wbn-ct9,"[16,5,27,31,25,26,30,8,2,21,24,23,26,25,14,6,26,34,45,31,84,96,87,69,74,61,75,56,36,17,118]","[{'ZIP': '10001', 'n': 30}, {'ZIP': '10003', 'n': 17}, {'ZIP': '10009', 'n': 8}, {'ZIP': '10010', 'n': 8}, {'ZIP': '10011', 'n': 16}, {'ZIP': '10012', 'n': 8}, {'ZIP': '10013', 'n': 8}, {'ZIP': '10014', 'n': 21}, {'ZIP': '10016', 'n': 16}, {'ZIP': '10018', 'n': 8}, {'ZIP': '10021', 'n': 8}, {'ZIP': '10023', 'n': 8}, {'ZIP': '10024', 'n': 15}, {'ZIP': '10025', 'n': 15}, {'ZIP': '10028', 'n': 8}, {'ZIP': '10038', 'n': 8}, {'ZIP': '10069', 'n': 8}, {'ZIP': '10075', 'n': 8}, {'ZIP': '10128', 'n': 12}, {'ZIP': '11101', 'n': 5}, {'ZIP': '11201', 'n': 8}, {'ZIP': '11208', 'n': 8}, {'ZIP': '11217', 'n': 8}, {'ZIP': '11223', 'n': 5}, {'ZIP': '11228', 'n': 8}, {'ZIP': '11231', 'n': 12}, {'ZIP': '11234', 'n': 8}, {'ZIP': '11235', 'n': 12}, {'ZIP': '11364', 'n': 8}, {'ZIP': '11365', 'n': 12}, {'ZIP': '11366', 'n': 12}, {'ZIP': '11372', 'n': 12}, {'ZIP': '11373', 'n': 16}, {'ZIP': '11377', 'n': 12}, {'ZIP': '11432', 'n': 12}]"
227-22j@627-s8j-2rk,"[17,8,6,18,24,13,8,12,7,9,9,9,12,15,11,15,14,17,12,12,318,15,12,13,10,14,5,9,5,6,12]","[{'ZIP': '10002', 'n': 9}, {'ZIP': '10003', 'n': 19}, {'ZIP': '10009', 'n': 16}, {'ZIP': '10026', 'n': 5}, {'ZIP': '10034', 'n': 8}, {'ZIP': '10040', 'n': 8}, {'ZIP': '10128', 'n': 9}, {'ZIP': '10454', 'n': 8}, {'ZIP': '10456', 'n': 12}, {'ZIP': '11103', 'n': 7}, {'ZIP': '11106', 'n': 7}, {'ZIP': '11204', 'n': 12}, {'ZIP': '11207', 'n': 17}, {'ZIP': '11221', 'n': 13}, {'ZIP': '11226', 'n': 8}, {'ZIP': '11230', 'n': 8}, {'ZIP': '11236', 'n': 8}, {'ZIP': '11237', 'n': 22}, {'ZIP': '11385', 'n': 8}]"
zzz-222@627-wdh-n3q,"[33,52,37,47,25,58,57,26,34,47,48,49,64,64,63,65,64,62,59,57,61,39,45,58,77,36,60,28,20,19,46]","[{'ZIP': '11204', 'n': 21}, {'ZIP': '11205', 'n': 12}, {'ZIP': '11207', 'n': 8}, {'ZIP': '11210', 'n': 57}, {'ZIP': '11214', 'n': 25}, {'ZIP': '11216', 'n': 8}, {'ZIP': '11218', 'n': 12}, {'ZIP': '11219', 'n': 8}, {'ZIP': '11223', 'n': 41}, {'ZIP': '11224', 'n': 25}, {'ZIP': '11226', 'n': 8}, {'ZIP': '11229', 'n': 81}, {'ZIP': '11230', 'n': 209}, {'ZIP': '11234', 'n': 34}, {'ZIP': '11235', 'n': 40}, {'ZIP': '11236', 'n': 12}]"
zzw-222@627-s85-f4v,"[17,16,21,17,14,19,23,21,21,13,22,17,19,26,32,27,39,31,25,22,27,24,21,19,14,12,17,23,14,12,13]","[{'ZIP': '11207', 'n': 32}, {'ZIP': '11208', 'n': 15}, {'ZIP': '11210', 'n': 12}, {'ZIP': '11212', 'n': 8}, {'ZIP': '11236', 'n': 8}, {'ZIP': '11239', 'n': 39}]"
