placekey,visits_by_day,visitor_home_aggregation
223-222@627-s6m-tsq,"[13,13,8,8,10,18,22,15,19,14,14,10,15,23,21,13,5,13,15,22,13,20,15,14,18,18,15,13,14,15,13]","[{'ZIP': '10034', 'n': 31}, {'ZIP': '10040', 'n': 6}, {'ZIP': '10451', 'n': 5}, {'ZIP': '10456', 'n': 5}, {'ZIP': '10457', 'n': 5}]"
zzy-222@627-wc8-xh5,"[9,20,6,13,13,16,23,24,24,14,13,11,13,23,23,16,24,13,15,22,21,15,17,14,14,25,24,19,22,18,20]","[{'ZIP': '10002', 'n': 23}, {'ZIP': '10038', 'n': 11}, {'ZIP': '10305', 'n': 8}, {'ZIP': '11205', 'n': 8}, {'ZIP': '11214', 'n': 6}, {'ZIP': '11218', 'n': 5}, {'ZIP': '11220', 'n': 5}, {'ZIP': '11223', 'n': 10}, {'ZIP': '11229', 'n': 8}, {'ZIP': '11235', 'n': 8}]"
222-222@627-wc9-pgk,"[10,6,8,5,7,12,13,5,14,5,11,11,10,13,15,14,9,6,10,5,6,6,15,6,7,6,13,7,8,9,9]","[{'ZIP': '10002', 'n': 31}, {'ZIP': '11211', 'n': 7}, {'ZIP': '11356', 'n': 8}, {'ZIP': '11423', 'n': 8}]"
zzw-225@627-wbz-4d9,"[42,42,3,2,14,13,10,3,12,3,3,3,10,20,17,16,6,8,10,18,16,9,25,10,13,23,16,19,41,19,6]","[{'ZIP': '10004', 'n': 11}, {'ZIP': '10005', 'n': 7}, {'ZIP': '10007', 'n': 15}, {'ZIP': '10012', 'n': 11}, {'ZIP': '10013', 'n': 11}, {'ZIP': '10032', 'n': 8}, {'ZIP': '10280', 'n': 8}, {'ZIP': '11201', 'n': 8}, {'ZIP': '11203', 'n': 8}, {'ZIP': '11207', 'n': 8}, {'ZIP': '11217', 'n': 8}, {'ZIP': '11225', 'n': 8}]"
zzy-222@627-wc7-vj9,"[24,13,18,16,7,16,18,14,15,8,17,17,10,15,14,15,13,16,5,7,10,13,9,9,9,4,8,20,13,19,12]","[{'ZIP': '10003', 'n': 45}, {'ZIP': '10004', 'n': 8}, {'ZIP': '10010', 'n': 8}, {'ZIP': '10011', 'n': 26}, {'ZIP': '10012', 'n': 21}, {'ZIP': '10455', 'n': 9}, {'ZIP': '11201', 'n': 8}, {'ZIP': '11205', 'n': 8}, {'ZIP': '11385', 'n': 5}]"
23b-222@627-s4v-z75,"[11,9,6,3,6,4,7,10,15,12,6,10,8,15,10,6,9,7,9,7,7,12,4,13,3,14,14,5,13,5,11]","[{'ZIP': '10026', 'n': 23}, {'ZIP': '10027', 'n': 35}, {'ZIP': '10029', 'n': 8}, {'ZIP': '10030', 'n': 8}, {'ZIP': '10037', 'n': 12}]"
zzz-222@627-wfd-kcq,"[12,9,10,13,21,20,14,18,23,9,11,15,14,22,16,12,10,8,23,25,14,17,22,13,4,12,16,19,2,7,12]","[{'ZIP': '10312', 'n': 8}, {'ZIP': '10314', 'n': 9}, {'ZIP': '10462', 'n': 5}, {'ZIP': '11209', 'n': 27}, {'ZIP': '11214', 'n': 14}, {'ZIP': '11220', 'n': 8}, {'ZIP': '11223', 'n': 9}, {'ZIP': '11224', 'n': 5}, {'ZIP': '11228', 'n': 18}, {'ZIP': '11235', 'n': 13}]"
zzw-223@627-s8h-wff,"[15,14,11,3,14,13,17,11,8,19,10,3,12,9,13,6,14,4,13,15,12,13,16,10,5,2,14,8,9,7,5]","[{'ZIP': '10003', 'n': 5}, {'ZIP': '10007', 'n': 8}, {'ZIP': '10010', 'n': 5}, {'ZIP': '10013', 'n': 8}, {'ZIP': '10014', 'n': 5}, {'ZIP': '10028', 'n': 5}, {'ZIP': '10075', 'n': 5}, {'ZIP': '10128', 'n': 8}, {'ZIP': '10282', 'n': 8}, {'ZIP': '11375', 'n': 6}]"
zzw-222@627-s4s-j35,"[2,1,0,0,2,5,4,3,3,1,1,2,1,5,1,0,1,1,0,1,3,1,1,3,1,0,2,0,2,3,1]","[{'ZIP': '10027', 'n': 8}, {'ZIP': '10301', 'n': 12}, {'ZIP': '10304', 'n': 12}]"
228-223@627-s6m-3kf,"[6,7,6,1,4,4,4,6,5,4,3,6,1,3,7,5,3,6,3,3,11,7,3,3,2,5,12,4,7,7,3]","[{'ZIP': '10033', 'n': 20}, {'ZIP': '10040', 'n': 28}]"
zzw-226@627-wbn-mc5,"[9,5,13,11,9,11,17,15,15,20,13,14,18,14,12,9,14,7,16,16,14,21,21,16,14,13,10,17,13,15,13]","[{'ZIP': '10009', 'n': 13}, {'ZIP': '10011', 'n': 14}, {'ZIP': '10034', 'n': 9}, {'ZIP': '10457', 'n': 12}, {'ZIP': '10458', 'n': 8}, {'ZIP': '11211', 'n': 12}, {'ZIP': '11212', 'n': 8}, {'ZIP': '11214', 'n': 8}, {'ZIP': '11220', 'n': 8}, {'ZIP': '11236', 'n': 12}, {'ZIP': '11237', 'n': 9}, {'ZIP': '11365', 'n': 8}, {'ZIP': '11385', 'n': 8}]"
22h-222@627-s4r-v4v,"[7,5,6,3,1,5,5,8,3,8,3,3,5,7,4,3,4,2,3,2,3,6,7,6,6,6,9,10,2,8,4]","[{'ZIP': '10019', 'n': 9}, {'ZIP': '10023', 'n': 37}, {'ZIP': '10026', 'n': 6}, {'ZIP': '10027', 'n': 6}, {'ZIP': '10069', 'n': 11}, {'ZIP': '11412', 'n': 7}, {'ZIP': '11413', 'n': 7}]"
zzz-222@627-s8v-k2k,"[26,19,14,14,22,19,16,16,20,10,11,8,25,15,12,16,20,20,16,20,15,15,14,14,20,14,17,26,14,15,10]","[{'ZIP': '11205', 'n': 7}, {'ZIP': '11206', 'n': 35}, {'ZIP': '11208', 'n': 8}, {'ZIP': '11221', 'n': 43}, {'ZIP': '11238', 'n': 7}]"
22y-222@627-s4m-yn5,"[21,30,23,22,24,26,28,20,26,20,26,21,26,30,24,21,29,21,31,21,30,21,28,21,29,29,23,31,19,16,24]","[{'ZIP': '10021', 'n': 22}, {'ZIP': '10025', 'n': 12}, {'ZIP': '10028', 'n': 110}, {'ZIP': '10029', 'n': 39}, {'ZIP': '10035', 'n': 5}, {'ZIP': '10040', 'n': 10}, {'ZIP': '10075', 'n': 52}, {'ZIP': '10128', 'n': 132}, {'ZIP': '11103', 'n': 8}, {'ZIP': '11355', 'n': 8}, {'ZIP': '11372', 'n': 8}, {'ZIP': '11377', 'n': 12}]"
22w-222@627-s6d-xqz,"[8,9,7,2,6,2,10,6,9,5,11,5,8,11,5,7,8,3,11,9,3,4,8,4,5,6,6,7,8,10,8]","[{'ZIP': '10032', 'n': 30}, {'ZIP': '10033', 'n': 14}]"
zzw-22f@627-wbz-rrk,"[15,21,8,17,18,18,9,11,10,7,13,15,15,21,19,11,15,12,8,12,10,15,14,11,11,11,7,12,16,15,5]","[{'ZIP': '10004', 'n': 13}, {'ZIP': '10005', 'n': 30}, {'ZIP': '10006', 'n': 6}, {'ZIP': '10007', 'n': 15}, {'ZIP': '10038', 'n': 39}, {'ZIP': '11221', 'n': 8}]"
22k-223@627-s6g-9mk,"[68,37,60,22,63,29,50,44,68,45,32,36,66,56,50,55,34,40,54,53,55,61,72,55,45,63,83,58,53,57,31]","[{'ZIP': '10001', 'n': 8}, {'ZIP': '10018', 'n': 8}, {'ZIP': '10019', 'n': 8}, {'ZIP': '10026', 'n': 20}, {'ZIP': '10027', 'n': 56}, {'ZIP': '10029', 'n': 17}, {'ZIP': '10030', 'n': 160}, {'ZIP': '10032', 'n': 12}, {'ZIP': '10033', 'n': 8}, {'ZIP': '10035', 'n': 41}, {'ZIP': '10036', 'n': 8}, {'ZIP': '10037', 'n': 231}, {'ZIP': '10039', 'n': 49}, {'ZIP': '10040', 'n': 8}, {'ZIP': '10451', 'n': 25}, {'ZIP': '10452', 'n': 12}, {'ZIP': '10453', 'n': 8}, {'ZIP': '10454', 'n': 22}, {'ZIP': '10455', 'n': 21}, {'ZIP': '10456', 'n': 25}, {'ZIP': '10457', 'n': 35}, {'ZIP': '10459', 'n': 24}, {'ZIP': '10460', 'n': 45}, {'ZIP': '10462', 'n': 35}, {'ZIP': '10466', 'n': 31}, {'ZIP': '10467', 'n': 25}, {'ZIP': '10469', 'n': 23}, {'ZIP': '10470', 'n': 9}, {'ZIP': '10472', 'n': 30}, {'ZIP': '10474', 'n': 8}, {'ZIP': '11208', 'n': 8}, {'ZIP': '11212', 'n': 12}, {'ZIP': '11213', 'n': 9}, {'ZIP': '11221', 'n': 8}, {'ZIP': '11226', 'n': 9}, {'ZIP': '11238', 'n': 8}, {'ZIP': '11354', 'n': 8}, {'ZIP': '11373', 'n': 8}]"
zzy-222@627-rwq-qpv,"[80,51,5,32,81,59,75,81,58,7,45,83,67,67,76,62,3,38,82,67,67,76,67,5,25,94,66,77,70,68,6]","[{'ZIP': '10455', 'n': 12}, {'ZIP': '10459', 'n': 8}, {'ZIP': '10462', 'n': 8}, {'ZIP': '10474', 'n': 17}, {'ZIP': '11355', 'n': 8}, {'ZIP': '11358', 'n': 8}, {'ZIP': '11369', 'n': 5}]"
228-222@627-s4m-4jv,"[13,14,11,14,9,7,10,15,14,13,6,11,11,9,14,9,10,10,14,7,10,10,13,12,12,13,15,17,10,10,10]","[{'ZIP': '10025', 'n': 66}, {'ZIP': '10026', 'n': 19}, {'ZIP': '10027', 'n': 25}, {'ZIP': '10031', 'n': 8}, {'ZIP': '10032', 'n': 8}, {'ZIP': '10033', 'n': 14}, {'ZIP': '10039', 'n': 6}, {'ZIP': '10040', 'n': 10}, {'ZIP': '10459', 'n': 8}, {'ZIP': '10467', 'n': 5}]"
23m-223@627-wbz-r49,"[3,2,2,1,0,2,1,1,0,1,5,1,4,0,3,1,0,2,4,3,2,0,3,3,5,2,1,3,0,2,2]","[{'ZIP': '10004', 'n': 7}, {'ZIP': '10005', 'n': 5}, {'ZIP': '10006', 'n': 7}, {'ZIP': '10007', 'n': 7}, {'ZIP': '10038', 'n': 5}]"
zzy-223@627-wc7-kcq,"[23,7,18,20,11,13,14,13,15,9,15,8,10,15,20,7,16,11,16,15,9,23,19,12,7,12,12,9,5,8,14]","[{'ZIP': '10004', 'n': 13}, {'ZIP': '10007', 'n': 34}, {'ZIP': '10013', 'n': 9}, {'ZIP': '10038', 'n': 8}, {'ZIP': '10280', 'n': 26}, {'ZIP': '10282', 'n': 21}, {'ZIP': '11223', 'n': 8}, {'ZIP': '11374', 'n': 8}, {'ZIP': '11435', 'n': 7}]"
zzw-222@627-s6g-3bk,"[4,5,7,3,4,4,10,5,6,10,2,0,5,7,4,5,4,4,1,3,2,12,10,9,5,4,7,4,8,3,2]","[{'ZIP': '10027', 'n': 12}, {'ZIP': '10030', 'n': 20}, {'ZIP': '10031', 'n': 14}, {'ZIP': '10032', 'n': 8}, {'ZIP': '10037', 'n': 28}, {'ZIP': '10039', 'n': 18}, {'ZIP': '10128', 'n': 5}, {'ZIP': '10457', 'n': 8}, {'ZIP': '10459', 'n': 8}, {'ZIP': '10460', 'n': 8}]"
zzy-222@627-rwx-hwk,"[14,16,16,4,11,10,15,18,14,13,14,12,11,6,12,9,16,8,13,8,7,14,15,14,9,13,17,12,10,9,19]","[{'ZIP': '10460', 'n': 62}, {'ZIP': '10462', 'n': 55}, {'ZIP': '10467', 'n': 8}, {'ZIP': '10472', 'n': 11}, {'ZIP': '11212', 'n': 5}]"
zzz-222@627-rwm-rff,"[24,26,23,16,24,17,18,12,22,25,8,19,15,18,22,21,19,20,22,26,27,35,22,22,27,23,19,18,29,25,14]","[{'ZIP': '10452', 'n': 9}, {'ZIP': '10461', 'n': 10}, {'ZIP': '10462', 'n': 37}, {'ZIP': '10465', 'n': 17}, {'ZIP': '10473', 'n': 60}, {'ZIP': '10474', 'n': 15}]"
22m-223@627-wc7-jjv,"[1,1,4,4,1,3,3,1,3,1,2,1,3,2,5,3,1,1,4,2,1,5,3,0,1,3,3,4,4,2,4]","[{'ZIP': '10007', 'n': 13}, {'ZIP': '10013', 'n': 9}, {'ZIP': '10282', 'n': 9}]"
228-226@627-s8r-389,"[15,12,7,8,21,20,16,18,14,18,18,18,11,19,12,12,13,25,11,15,13,29,15,16,14,16,15,13,21,9,9]","[{'ZIP': '10016', 'n': 14}, {'ZIP': '10017', 'n': 39}, {'ZIP': '10022', 'n': 36}, {'ZIP': '10026', 'n': 5}, {'ZIP': '11419', 'n': 6}, {'ZIP': '11420', 'n': 6}]"
22v-222@627-s6g-3yv,"[4,5,11,11,5,9,7,6,5,4,8,4,6,11,5,6,7,12,2,3,5,7,7,7,5,7,8,2,6,4,13]","[{'ZIP': '10030', 'n': 41}, {'ZIP': '10037', 'n': 42}, {'ZIP': '10039', 'n': 23}, {'ZIP': '10454', 'n': 13}, {'ZIP': '10455', 'n': 8}]"
22h-226@627-s8j-2kz,"[3,1,3,1,1,3,0,0,1,1,1,2,1,0,1,0,2,3,0,4,2,0,5,2,0,1,1,1,3,2,3]","[{'ZIP': '10003', 'n': 16}, {'ZIP': '10009', 'n': 12}, {'ZIP': '11203', 'n': 9}]"
22z-222@627-wc8-6tv,"[22,28,17,13,7,8,14,11,6,15,8,1,5,18,10,13,18,10,8,9,21,9,15,19,7,7,14,8,12,8,15]","[{'ZIP': '10002', 'n': 12}, {'ZIP': '10003', 'n': 45}, {'ZIP': '10009', 'n': 6}, {'ZIP': '10011', 'n': 25}, {'ZIP': '10012', 'n': 21}, {'ZIP': '10014', 'n': 8}, {'ZIP': '11224', 'n': 8}, {'ZIP': '11229', 'n': 8}, {'ZIP': '11426', 'n': 5}, {'ZIP': '11427', 'n': 9}, {'ZIP': '11428', 'n': 13}]"
zzz-222@627-s8r-ty9,"[14,7,9,9,28,30,22,25,24,12,9,5,22,26,25,16,15,8,14,16,20,22,18,16,11,21,20,26,22,17,18]","[{'ZIP': '10017', 'n': 9}, {'ZIP': '10019', 'n': 8}, {'ZIP': '10021', 'n': 28}, {'ZIP': '10022', 'n': 47}, {'ZIP': '10065', 'n': 50}, {'ZIP': '10075', 'n': 8}, {'ZIP': '10472', 'n': 6}, {'ZIP': '11372', 'n': 8}, {'ZIP': '11373', 'n': 8}, {'ZIP': '11378', 'n': 8}]"
zzw-222@627-s87-nyv,"[14,7,14,5,7,7,8,8,14,8,10,5,13,8,7,14,9,8,11,8,13,12,10,6,1,8,13,12,6,7,2]","[{'ZIP': '11418', 'n': 20}, {'ZIP': '11421', 'n': 28}, {'ZIP': '11433', 'n': 9}]"
236-222@627-s8j-2tv,"[3,2,0,2,2,3,4,4,4,6,3,2,1,7,3,2,7,4,6,2,6,3,9,6,6,2,2,4,8,5,4]","[{'ZIP': '10003', 'n': 16}, {'ZIP': '10011', 'n': 9}, {'ZIP': '10012', 'n': 9}]"
zzy-223@627-wbt-q2k,"[3,4,6,3,6,3,7,5,3,3,1,2,5,4,3,3,7,4,2,3,2,3,3,1,0,0,1,3,3,3,5]","[{'ZIP': '10001', 'n': 13}, {'ZIP': '10011', 'n': 9}, {'ZIP': '10018', 'n': 9}, {'ZIP': '10469', 'n': 6}, {'ZIP': '11373', 'n': 12}, {'ZIP': '11377', 'n': 8}]"
zzz-222@627-s8w-bkz,"[54,40,51,59,54,54,50,53,62,65,52,37,40,75,66,37,44,50,43,65,38,49,46,64,38,34,49,46,41,31,50]","[{'ZIP': '11203', 'n': 45}, {'ZIP': '11204', 'n': 12}, {'ZIP': '11206', 'n': 8}, {'ZIP': '11207', 'n': 43}, {'ZIP': '11208', 'n': 22}, {'ZIP': '11210', 'n': 19}, {'ZIP': '11212', 'n': 178}, {'ZIP': '11213', 'n': 131}, {'ZIP': '11214', 'n': 8}, {'ZIP': '11215', 'n': 8}, {'ZIP': '11216', 'n': 16}, {'ZIP': '11221', 'n': 12}, {'ZIP': '11225', 'n': 16}, {'ZIP': '11226', 'n': 20}, {'ZIP': '11229', 'n': 13}, {'ZIP': '11230', 'n': 8}, {'ZIP': '11233', 'n': 58}, {'ZIP': '11234', 'n': 15}, {'ZIP': '11235', 'n': 9}, {'ZIP': '11236', 'n': 30}, {'ZIP': '11238', 'n': 12}, {'ZIP': '11416', 'n': 6}]"
22h-222@627-s6m-nyv,"[2,2,0,2,2,1,2,4,5,1,3,7,2,8,1,3,1,2,1,2,2,1,4,3,3,0,2,2,8,2,2]","[{'ZIP': '10032', 'n': 9}, {'ZIP': '10033', 'n': 21}, {'ZIP': '11231', 'n': 7}]"
zzy-228@627-s8j-xwk,"[24,21,13,12,20,32,28,20,22,22,16,16,32,29,31,25,24,26,19,19,31,33,18,17,10,28,35,34,27,32,14]","[{'ZIP': '10001', 'n': 8}, {'ZIP': '10002', 'n': 9}, {'ZIP': '10009', 'n': 5}, {'ZIP': '10011', 'n': 8}, {'ZIP': '10016', 'n': 8}, {'ZIP': '10018', 'n': 8}, {'ZIP': '10019', 'n': 8}, {'ZIP': '10029', 'n': 13}, {'ZIP': '10032', 'n': 12}, {'ZIP': '10033', 'n': 8}, {'ZIP': '10036', 'n': 8}, {'ZIP': '10303', 'n': 8}, {'ZIP': '10458', 'n': 5}, {'ZIP': '10461', 'n': 8}, {'ZIP': '10462', 'n': 8}, {'ZIP': '10469', 'n': 8}, {'ZIP': '11204', 'n': 8}, {'ZIP': '11206', 'n': 15}, {'ZIP': '11212', 'n': 12}, {'ZIP': '11221', 'n': 9}, {'ZIP': '11229', 'n': 9}, {'ZIP': '11237', 'n': 8}, {'ZIP': '11354', 'n': 9}, {'ZIP': '11356', 'n': 5}, {'ZIP': '11377', 'n': 12}, {'ZIP': '11385', 'n': 8}, {'ZIP': '11413', 'n': 8}]"
zzw-224@627-s8j-7t9,"[22,15,2,4,19,18,8,16,12,1,4,1,14,16,19,13,5,2,16,14,13,20,12,3,2,11,14,11,9,17,0]","[{'ZIP': '10001', 'n': 9}, {'ZIP': '10011', 'n': 17}, {'ZIP': '10075', 'n': 8}, {'ZIP': '10467', 'n': 5}]"
22g-224@627-s8j-gp9,"[67,49,41,29,70,64,72,73,76,49,32,50,59,60,60,58,64,33,65,64,52,61,61,53,33,46,61,62,60,54,33]","[{'ZIP': '10001', 'n': 16}, {'ZIP': '10002', 'n': 14}, {'ZIP': '10003', 'n': 30}, {'ZIP': '10009', 'n': 31}, {'ZIP': '10010', 'n': 54}, {'ZIP': '10011', 'n': 39}, {'ZIP': '10012', 'n': 8}, {'ZIP': '10014', 'n': 12}, {'ZIP': '10016', 'n': 21}, {'ZIP': '10017', 'n': 8}, {'ZIP': '10018', 'n': 5}, {'ZIP': '10024', 'n': 8}, {'ZIP': '10028', 'n': 8}, {'ZIP': '10029', 'n': 5}, {'ZIP': '10037', 'n': 8}, {'ZIP': '10128', 'n': 16}, {'ZIP': '10312', 'n': 5}, {'ZIP': '10314', 'n': 8}, {'ZIP': '10466', 'n': 5}, {'ZIP': '11201', 'n': 8}, {'ZIP': '11204', 'n': 8}, {'ZIP': '11207', 'n': 12}, {'ZIP': '11208', 'n': 8}, {'ZIP': '11210', 'n': 8}, {'ZIP': '11214', 'n': 12}, {'ZIP': '11218', 'n': 13}, {'ZIP': '11229', 'n': 8}, {'ZIP': '11234', 'n': 7}, {'ZIP': '11237', 'n': 8}, {'ZIP': '11372', 'n': 12}, {'ZIP': '11373', 'n': 12}, {'ZIP': '11377', 'n': 12}, {'ZIP': '11379', 'n': 8}, {'ZIP': '11419', 'n': 8}, {'ZIP': '11420', 'n': 8}, {'ZIP': '11421', 'n': 5}]"
227-224@627-s6g-4qf,"[6,5,14,5,8,10,4,7,5,10,7,8,9,10,9,11,9,2,9,9,6,10,7,5,10,4,10,9,7,9,9]","[{'ZIP': '10022', 'n': 5}, {'ZIP': '10028', 'n': 5}, {'ZIP': '10030', 'n': 46}, {'ZIP': '10031', 'n': 38}, {'ZIP': '10032', 'n': 18}, {'ZIP': '10037', 'n': 15}, {'ZIP': '10039', 'n': 67}, {'ZIP': '10065', 'n': 5}, {'ZIP': '10075', 'n': 5}, {'ZIP': '10452', 'n': 12}]"
236-222@627-wbv-ju5,"[3,7,9,4,8,4,5,10,12,8,4,4,3,2,9,8,4,8,3,8,8,8,8,3,5,1,7,2,6,3,8]","[{'ZIP': '10019', 'n': 17}, {'ZIP': '10036', 'n': 13}, {'ZIP': '10037', 'n': 8}, {'ZIP': '11230', 'n': 6}]"
zzy-222@627-wbt-mc5,"[40,43,43,16,37,28,33,31,47,24,29,20,29,20,46,30,27,12,31,30,34,34,39,26,25,27,33,32,30,33,15]","[{'ZIP': '10001', 'n': 8}, {'ZIP': '10002', 'n': 9}, {'ZIP': '10010', 'n': 8}, {'ZIP': '10011', 'n': 12}, {'ZIP': '10018', 'n': 18}, {'ZIP': '10019', 'n': 9}, {'ZIP': '10036', 'n': 27}, {'ZIP': '10305', 'n': 7}, {'ZIP': '10314', 'n': 8}, {'ZIP': '11207', 'n': 8}, {'ZIP': '11385', 'n': 5}]"
22g-222@627-s6g-3dv,"[4,9,9,8,10,8,2,9,6,6,4,5,4,7,6,10,10,10,10,18,14,14,11,5,6,8,5,4,11,9,7]","[{'ZIP': '10027', 'n': 12}, {'ZIP': '10037', 'n': 8}, {'ZIP': '10039', 'n': 29}]"
22h-223@627-s8j-g49,"[13,11,19,6,9,7,10,12,10,10,5,9,5,12,8,13,22,9,11,15,11,7,4,12,5,7,13,7,10,10,14]","[{'ZIP': '10003', 'n': 17}, {'ZIP': '10009', 'n': 9}, {'ZIP': '10010', 'n': 8}, {'ZIP': '10011', 'n': 12}, {'ZIP': '10456', 'n': 8}, {'ZIP': '10457', 'n': 8}]"
23m-223@627-s4n-p9z,"[6,5,2,2,3,3,3,4,6,2,2,2,2,3,7,3,2,4,3,4,5,2,5,4,1,5,2,3,5,5,2]","[{'ZIP': '10028', 'n': 21}, {'ZIP': '10128', 'n': 17}]"
zzy-222@627-ry3-5mk,"[16,20,23,23,17,10,14,13,22,19,18,23,13,7,12,16,15,27,8,17,8,17,28,29,26,14,18,12,10,22,23]","[{'ZIP': '10002', 'n': 6}, {'ZIP': '10457', 'n': 8}, {'ZIP': '10460', 'n': 12}, {'ZIP': '10461', 'n': 8}, {'ZIP': '10462', 'n': 5}, {'ZIP': '10464', 'n': 8}, {'ZIP': '10465', 'n': 16}, {'ZIP': '10466', 'n': 40}, {'ZIP': '10467', 'n': 20}, {'ZIP': '10469', 'n': 38}, {'ZIP': '10470', 'n': 8}, {'ZIP': '10473', 'n': 22}, {'ZIP': '10475', 'n': 43}]"
zzz-222@627-s69-vzz,"[45,37,26,31,42,50,50,41,58,37,17,30,26,63,59,40,27,33,52,49,38,44,38,22,25,49,36,51,33,40,32]","[{'ZIP': '10010', 'n': 5}, {'ZIP': '10016', 'n': 5}, {'ZIP': '10028', 'n': 8}, {'ZIP': '10031', 'n': 10}, {'ZIP': '10033', 'n': 9}, {'ZIP': '10034', 'n': 8}, {'ZIP': '10040', 'n': 9}, {'ZIP': '10075', 'n': 8}, {'ZIP': '10451', 'n': 42}, {'ZIP': '10452', 'n': 60}, {'ZIP': '10453', 'n': 61}, {'ZIP': '10454', 'n': 12}, {'ZIP': '10455', 'n': 30}, {'ZIP': '10456', 'n': 117}, {'ZIP': '10457', 'n': 132}, {'ZIP': '10458', 'n': 24}, {'ZIP': '10459', 'n': 12}, {'ZIP': '10460', 'n': 21}, {'ZIP': '10462', 'n': 16}, {'ZIP': '10463', 'n': 12}, {'ZIP': '10465', 'n': 8}, {'ZIP': '10466', 'n': 8}, {'ZIP': '10467', 'n': 8}, {'ZIP': '10468', 'n': 17}, {'ZIP': '11433', 'n': 10}]"
22t-223@627-s4t-3qz,"[7,10,3,4,3,7,4,6,8,7,6,3,3,4,6,3,5,0,6,7,6,3,8,8,3,3,4,4,2,7,5]","[{'ZIP': '10027', 'n': 8}, {'ZIP': '10031', 'n': 45}, {'ZIP': '10032', 'n': 12}, {'ZIP': '10451', 'n': 8}, {'ZIP': '11220', 'n': 5}]"
zzw-22z@627-wbz-r49,"[10,7,15,10,2,10,4,13,7,9,5,10,7,10,13,7,10,2,7,9,6,9,13,8,11,7,8,6,6,7,12]","[{'ZIP': '10024', 'n': 7}, {'ZIP': '10025', 'n': 7}, {'ZIP': '10459', 'n': 6}, {'ZIP': '11201', 'n': 8}, {'ZIP': '11205', 'n': 6}, {'ZIP': '11212', 'n': 9}, {'ZIP': '11416', 'n': 10}, {'ZIP': '11691', 'n': 8}]"
22h-222@627-s4k-p5f,"[9,10,6,11,11,8,11,6,16,6,7,10,7,7,8,7,3,4,4,7,5,16,13,9,6,12,4,1,12,14,8]","[{'ZIP': '10024', 'n': 16}, {'ZIP': '10025', 'n': 47}, {'ZIP': '10030', 'n': 10}, {'ZIP': '10037', 'n': 10}, {'ZIP': '10457', 'n': 5}, {'ZIP': '10458', 'n': 5}]"
zzw-222@627-s8k-snq,"[3,6,5,3,1,3,4,1,6,1,2,2,1,2,2,3,5,1,3,2,4,4,4,4,0,4,0,2,1,4,5]","[{'ZIP': '10009', 'n': 14}, {'ZIP': '10030', 'n': 6}, {'ZIP': '10031', 'n': 6}, {'ZIP': '10039', 'n': 6}]"
223-224@627-s6n-b49,"[26,30,18,21,26,24,26,22,27,16,10,24,31,39,34,31,24,21,26,24,40,28,33,22,29,23,25,25,24,29,15]","[{'ZIP': '10002', 'n': 5}, {'ZIP': '10032', 'n': 12}, {'ZIP': '10033', 'n': 8}, {'ZIP': '10034', 'n': 38}, {'ZIP': '10040', 'n': 96}, {'ZIP': '10452', 'n': 9}, {'ZIP': '10453', 'n': 13}, {'ZIP': '10468', 'n': 12}, {'ZIP': '11208', 'n': 8}, {'ZIP': '11415', 'n': 5}, {'ZIP': '11418', 'n': 5}]"
22y-222@627-s4n-s89,"[4,5,6,1,4,6,5,7,9,5,3,6,3,12,4,9,4,6,4,7,7,1,7,4,6,2,4,6,2,10,4]","[{'ZIP': '10028', 'n': 25}, {'ZIP': '10029', 'n': 8}, {'ZIP': '10075', 'n': 8}, {'ZIP': '10128', 'n': 21}, {'ZIP': '11102', 'n': 8}, {'ZIP': '11104', 'n': 5}, {'ZIP': '11106', 'n': 8}, {'ZIP': '11377', 'n': 9}]"
zzw-223@627-s8n-7dv,"[7,8,4,2,14,8,3,2,6,3,2,6,10,9,7,8,2,6,1,11,6,4,7,10,6,6,7,5,5,12,8]","[{'ZIP': '10021', 'n': 11}, {'ZIP': '10022', 'n': 8}, {'ZIP': '10065', 'n': 15}, {'ZIP': '11413', 'n': 5}, {'ZIP': '11434', 'n': 5}]"
zzw-22j@627-wbz-3qz,"[42,37,9,5,32,32,55,35,26,14,8,14,34,46,39,18,13,3,34,36,40,33,27,9,7,31,33,37,31,31,9]","[{'ZIP': '10002', 'n': 11}, {'ZIP': '10005', 'n': 5}, {'ZIP': '10030', 'n': 8}, {'ZIP': '10033', 'n': 8}, {'ZIP': '10037', 'n': 8}, {'ZIP': '10038', 'n': 5}, {'ZIP': '10314', 'n': 8}, {'ZIP': '11235', 'n': 8}, {'ZIP': '11237', 'n': 8}]"
zzz-222@627-vs9-kzz,"[23,29,60,38,31,42,27,34,45,37,28,31,22,30,29,20,48,27,17,28,31,41,22,32,27,34,26,28,41,36,56]","[{'ZIP': '10301', 'n': 12}, {'ZIP': '10302', 'n': 16}, {'ZIP': '10303', 'n': 20}, {'ZIP': '10304', 'n': 24}, {'ZIP': '10305', 'n': 24}, {'ZIP': '10306', 'n': 82}, {'ZIP': '10307', 'n': 8}, {'ZIP': '10308', 'n': 135}, {'ZIP': '10309', 'n': 36}, {'ZIP': '10310', 'n': 12}, {'ZIP': '10312', 'n': 150}, {'ZIP': '10314', 'n': 79}]"
