placekey,visits_by_day,visitor_home_aggregation
22s-222@627-wc8-6tv,"[8,5,4,4,4,3,5,5,3,0,3,4,8,3,1,4,1,2,5,1,3,4,3,5,5,6,3,2,5,5,7]","[{'ZIP': '10003', 'n': 34}, {'ZIP': '10011', 'n': 32}, {'ZIP': '10012', 'n': 27}, {'ZIP': '10013', 'n': 7}, {'ZIP': '10014', 'n': 49}]"
235-222@627-s4k-k4v,"[9,11,15,20,20,23,27,26,25,20,26,22,29,30,31,27,13,14,29,23,42,24,19,17,25,29,33,19,26,31,23]","[{'ZIP': '10023', 'n': 9}, {'ZIP': '10024', 'n': 45}, {'ZIP': '10025', 'n': 32}, {'ZIP': '10032', 'n': 5}, {'ZIP': '10069', 'n': 5}, {'ZIP': '10463', 'n': 8}, {'ZIP': '10466', 'n': 8}, {'ZIP': '10469', 'n': 9}, {'ZIP': '11106', 'n': 8}]"
zzw-22m@627-wbt-sqz,"[25,47,8,22,24,25,11,27,31,33,18,21,17,29,21,24,37,18,19,17,18,23,23,21,23,13,18,23,15,40,5]","[{'ZIP': '10022', 'n': 8}, {'ZIP': '10065', 'n': 8}, {'ZIP': '11210', 'n': 8}, {'ZIP': '11218', 'n': 8}, {'ZIP': '11221', 'n': 8}, {'ZIP': '11368', 'n': 8}, {'ZIP': '11375', 'n': 8}, {'ZIP': '11421', 'n': 8}]"
22s-222@627-s4v-t35,"[3,5,4,1,5,4,3,3,6,5,3,3,2,1,4,4,8,4,3,2,2,4,5,2,1,2,3,1,3,8,5]","[{'ZIP': '10029', 'n': 12}, {'ZIP': '10035', 'n': 8}, {'ZIP': '10454', 'n': 9}, {'ZIP': '10455', 'n': 5}]"
22d-223@627-s4v-xt9,"[7,10,6,7,10,8,17,11,8,4,6,11,9,8,6,13,9,5,12,6,5,3,8,3,11,6,11,3,3,12,5]","[{'ZIP': '10026', 'n': 18}, {'ZIP': '10027', 'n': 33}, {'ZIP': '10029', 'n': 8}, {'ZIP': '10030', 'n': 16}, {'ZIP': '10031', 'n': 8}, {'ZIP': '10032', 'n': 6}, {'ZIP': '10033', 'n': 10}, {'ZIP': '10035', 'n': 20}, {'ZIP': '10037', 'n': 27}, {'ZIP': '10039', 'n': 22}, {'ZIP': '10451', 'n': 8}, {'ZIP': '10453', 'n': 5}, {'ZIP': '10458', 'n': 6}]"
zzz-222@627-wc2-4sq,"[5,13,8,10,10,18,10,8,12,12,12,12,11,14,24,15,4,10,15,7,16,18,12,17,14,14,16,14,14,22,14]","[{'ZIP': '10004', 'n': 45}, {'ZIP': '10005', 'n': 14}, {'ZIP': '10006', 'n': 7}, {'ZIP': '10007', 'n': 30}, {'ZIP': '10013', 'n': 9}, {'ZIP': '10038', 'n': 10}, {'ZIP': '10280', 'n': 42}, {'ZIP': '10282', 'n': 23}]"
zzy-222@627-vvm-djv,"[52,55,19,33,40,43,95,36,100,51,23,29,83,32,20,35,24,48,22,27,20,21,24,23,24,20,25,45,32,41,27]","[{'ZIP': '10301', 'n': 47}, {'ZIP': '10302', 'n': 12}, {'ZIP': '10303', 'n': 21}, {'ZIP': '10304', 'n': 60}, {'ZIP': '10305', 'n': 97}, {'ZIP': '10306', 'n': 274}, {'ZIP': '10308', 'n': 34}, {'ZIP': '10309', 'n': 8}, {'ZIP': '10310', 'n': 25}, {'ZIP': '10312', 'n': 37}, {'ZIP': '10314', 'n': 71}, {'ZIP': '11209', 'n': 8}]"
22c-222@627-s8r-qmk,"[7,12,19,17,31,33,28,27,24,19,27,32,29,29,23,8,17,14,22,20,24,19,13,15,22,20,22,19,29,19,19]","[{'ZIP': '10017', 'n': 11}, {'ZIP': '10021', 'n': 8}, {'ZIP': '10022', 'n': 47}, {'ZIP': '10023', 'n': 8}, {'ZIP': '10065', 'n': 8}]"
223-222@627-s6m-rtv,"[2,2,0,1,2,1,3,2,1,3,3,2,1,2,1,2,0,1,2,0,2,1,2,0,2,3,0,2,1,1,1]","[{'ZIP': '10033', 'n': 18}, {'ZIP': '10040', 'n': 14}]"
22d-222@627-s4t-cyv,"[11,13,8,8,12,12,9,9,13,10,9,7,8,7,8,9,6,8,17,8,12,8,8,9,12,14,12,12,10,11,6]","[{'ZIP': '10024', 'n': 8}, {'ZIP': '10025', 'n': 8}, {'ZIP': '10027', 'n': 33}, {'ZIP': '10030', 'n': 17}, {'ZIP': '10032', 'n': 8}, {'ZIP': '10035', 'n': 8}, {'ZIP': '10037', 'n': 25}, {'ZIP': '10453', 'n': 8}]"
zzw-222@627-s8r-zxq,"[16,23,6,8,9,9,5,5,20,12,8,5,5,12,16,14,32,21,18,21,7,7,4,12,24,21,17,7,6,5,7]","[{'ZIP': '10019', 'n': 13}, {'ZIP': '10024', 'n': 24}, {'ZIP': '10026', 'n': 9}, {'ZIP': '10031', 'n': 8}]"
zzw-225@627-s8r-3kf,"[20,25,10,37,27,34,24,28,25,22,34,36,38,31,27,24,27,35,41,32,39,32,20,10,34,42,42,30,22,19,13]","[{'ZIP': '10017', 'n': 37}, {'ZIP': '10022', 'n': 33}, {'ZIP': '10027', 'n': 8}, {'ZIP': '10028', 'n': 12}, {'ZIP': '10065', 'n': 8}, {'ZIP': '10075', 'n': 8}, {'ZIP': '10128', 'n': 8}, {'ZIP': '11101', 'n': 5}, {'ZIP': '11109', 'n': 5}, {'ZIP': '11207', 'n': 8}, {'ZIP': '11208', 'n': 8}, {'ZIP': '11210', 'n': 8}, {'ZIP': '11211', 'n': 8}, {'ZIP': '11213', 'n': 8}, {'ZIP': '11214', 'n': 8}, {'ZIP': '11235', 'n': 12}, {'ZIP': '11372', 'n': 16}, {'ZIP': '11373', 'n': 12}, {'ZIP': '11375', 'n': 9}, {'ZIP': '11377', 'n': 8}, {'ZIP': '11385', 'n': 8}]"
232-222@627-s8h-zzz,"[5,17,13,23,23,21,24,16,21,19,18,19,27,24,24,14,11,16,22,15,25,20,12,15,20,22,27,19,16,24,17]","[{'ZIP': '10002', 'n': 13}, {'ZIP': '10003', 'n': 8}, {'ZIP': '10009', 'n': 53}, {'ZIP': '10016', 'n': 8}, {'ZIP': '10017', 'n': 8}, {'ZIP': '10312', 'n': 8}, {'ZIP': '11207', 'n': 8}, {'ZIP': '11229', 'n': 10}, {'ZIP': '11235', 'n': 8}, {'ZIP': '11374', 'n': 6}, {'ZIP': '11377', 'n': 12}]"
22s-222@627-s4n-4y9,"[5,2,3,4,6,11,15,11,4,2,10,6,9,2,6,4,1,8,1,10,3,7,3,2,5,6,11,11,3,1,3]","[{'ZIP': '10017', 'n': 8}, {'ZIP': '10028', 'n': 20}, {'ZIP': '10075', 'n': 16}, {'ZIP': '11415', 'n': 6}, {'ZIP': '11418', 'n': 6}]"
22f-223@627-s4n-3nq,"[5,8,9,17,23,21,21,13,7,5,23,14,20,24,26,9,10,13,27,20,20,20,9,13,23,21,20,26,25,16,10]","[{'ZIP': '10021', 'n': 17}, {'ZIP': '10028', 'n': 8}, {'ZIP': '10075', 'n': 13}]"
22c-222@627-s6g-35z,"[0,2,3,2,1,1,3,5,4,0,4,2,4,4,4,6,1,1,3,2,5,3,2,2,3,4,4,2,3,3,0]","[{'ZIP': '10030', 'n': 13}, {'ZIP': '10037', 'n': 13}, {'ZIP': '10039', 'n': 9}]"
22k-222@627-s6m-4jv,"[11,6,3,2,5,11,6,9,14,3,11,7,9,4,9,8,8,4,6,6,11,6,9,5,6,7,8,6,12,3,14]","[{'ZIP': '10033', 'n': 21}, {'ZIP': '10040', 'n': 21}]"
zzz-222@627-s9m-wzf,"[17,18,9,11,18,13,20,15,24,25,11,10,11,18,20,25,20,34,14,18,9,10,18,19,19,13,10,9,13,22,15]","[{'ZIP': '11214', 'n': 5}, {'ZIP': '11354', 'n': 12}, {'ZIP': '11356', 'n': 37}, {'ZIP': '11357', 'n': 41}, {'ZIP': '11358', 'n': 12}, {'ZIP': '11361', 'n': 8}, {'ZIP': '11378', 'n': 8}]"
2qh-222@627-wbz-syv,"[10,7,10,13,15,9,8,13,7,8,8,8,14,8,14,8,15,8,10,10,9,8,8,10,7,6,14,10,6,8,4]","[{'ZIP': '10004', 'n': 11}, {'ZIP': '10005', 'n': 15}, {'ZIP': '10038', 'n': 11}, {'ZIP': '10312', 'n': 8}, {'ZIP': '11233', 'n': 8}, {'ZIP': '11377', 'n': 10}]"
zzw-222@627-s6f-zj9,"[10,8,4,14,8,15,7,7,14,10,6,13,12,16,14,7,10,12,7,7,7,11,13,4,9,13,9,8,7,14,10]","[{'ZIP': '10025', 'n': 6}, {'ZIP': '10027', 'n': 6}, {'ZIP': '10030', 'n': 56}, {'ZIP': '10031', 'n': 5}, {'ZIP': '10037', 'n': 69}, {'ZIP': '10039', 'n': 14}]"
22d-222@627-s8j-wkz,"[1,1,4,2,2,6,3,6,2,3,4,4,2,2,7,3,5,5,5,4,3,5,5,2,6,6,2,4,6,3,4]","[{'ZIP': '10010', 'n': 7}, {'ZIP': '10016', 'n': 22}, {'ZIP': '10017', 'n': 10}, {'ZIP': '10018', 'n': 6}, {'ZIP': '10022', 'n': 6}]"
22p-222@627-s8r-8gk,"[7,6,4,4,5,6,6,4,4,3,9,7,3,1,4,4,1,5,1,1,5,4,4,3,5,16,3,5,2,7,8]","[{'ZIP': '10019', 'n': 39}, {'ZIP': '10023', 'n': 8}, {'ZIP': '10069', 'n': 8}]"
237-222@627-s6d-7nq,"[4,3,1,6,8,12,4,6,5,6,4,4,7,3,7,8,5,4,4,5,7,6,7,4,8,6,5,5,4,8,7]","[{'ZIP': '10024', 'n': 5}, {'ZIP': '10031', 'n': 21}, {'ZIP': '10032', 'n': 64}, {'ZIP': '10468', 'n': 8}]"
22c-223@627-wc8-6kz,"[0,0,2,1,1,2,3,3,3,2,1,1,3,0,1,4,3,1,1,1,3,3,3,2,1,2,2,0,1,2,1]","[{'ZIP': '10003', 'n': 10}, {'ZIP': '10011', 'n': 14}, {'ZIP': '10012', 'n': 14}, {'ZIP': '10014', 'n': 10}]"
22v-224@627-s4n-x5z,"[3,3,2,4,5,1,3,6,12,3,3,4,3,3,7,8,1,5,5,5,3,4,3,6,5,4,5,6,2,2,2]","[{'ZIP': '10021', 'n': 8}, {'ZIP': '10028', 'n': 8}, {'ZIP': '10029', 'n': 5}, {'ZIP': '10075', 'n': 12}, {'ZIP': '10128', 'n': 13}]"
222-222@627-wc7-jsq,"[11,8,9,11,11,10,9,9,11,9,18,10,14,13,16,13,8,9,12,11,7,6,10,10,4,11,3,9,14,16,9]","[{'ZIP': '10003', 'n': 10}, {'ZIP': '10004', 'n': 8}, {'ZIP': '10007', 'n': 36}, {'ZIP': '10011', 'n': 6}, {'ZIP': '10012', 'n': 10}, {'ZIP': '10013', 'n': 28}, {'ZIP': '10014', 'n': 10}, {'ZIP': '10280', 'n': 8}, {'ZIP': '10282', 'n': 8}]"
22w-222@627-s4n-54v,"[2,4,3,1,3,3,1,4,1,5,1,0,4,0,3,3,4,2,1,2,2,3,4,1,2,3,0,1,1,5,0]","[{'ZIP': '10019', 'n': 6}, {'ZIP': '10021', 'n': 8}, {'ZIP': '10023', 'n': 6}, {'ZIP': '10028', 'n': 14}, {'ZIP': '10075', 'n': 6}]"
22n-222@627-s5w-wp9,"[3,7,2,10,16,13,9,8,9,14,8,11,10,12,18,6,4,7,11,10,10,18,11,9,7,12,11,11,4,14,8]","[{'ZIP': '10033', 'n': 14}, {'ZIP': '10034', 'n': 21}, {'ZIP': '10040', 'n': 26}, {'ZIP': '10453', 'n': 17}, {'ZIP': '10457', 'n': 8}, {'ZIP': '10458', 'n': 8}, {'ZIP': '10463', 'n': 12}, {'ZIP': '10468', 'n': 5}, {'ZIP': '10469', 'n': 8}, {'ZIP': '11368', 'n': 6}, {'ZIP': '11372', 'n': 6}]"
223-222@627-s6d-wkz,"[57,79,51,181,203,202,211,210,100,81,195,221,193,191,192,79,69,81,210,226,191,198,93,60,207,168,246,201,177,78,71]","[{'ZIP': '10023', 'n': 8}, {'ZIP': '10025', 'n': 8}, {'ZIP': '10027', 'n': 11}, {'ZIP': '10029', 'n': 14}, {'ZIP': '10030', 'n': 15}, {'ZIP': '10031', 'n': 14}, {'ZIP': '10032', 'n': 104}, {'ZIP': '10033', 'n': 64}, {'ZIP': '10034', 'n': 17}, {'ZIP': '10035', 'n': 16}, {'ZIP': '10037', 'n': 15}, {'ZIP': '10039', 'n': 15}, {'ZIP': '10040', 'n': 33}, {'ZIP': '10305', 'n': 8}, {'ZIP': '10306', 'n': 5}, {'ZIP': '10451', 'n': 18}, {'ZIP': '10452', 'n': 30}, {'ZIP': '10453', 'n': 10}, {'ZIP': '10454', 'n': 8}, {'ZIP': '10455', 'n': 12}, {'ZIP': '10456', 'n': 21}, {'ZIP': '10457', 'n': 16}, {'ZIP': '10458', 'n': 12}, {'ZIP': '10459', 'n': 13}, {'ZIP': '10463', 'n': 46}, {'ZIP': '10466', 'n': 12}, {'ZIP': '10467', 'n': 22}, {'ZIP': '10468', 'n': 16}, {'ZIP': '10469', 'n': 22}, {'ZIP': '10470', 'n': 8}, {'ZIP': '10471', 'n': 30}, {'ZIP': '10472', 'n': 12}, {'ZIP': '11203', 'n': 8}, {'ZIP': '11208', 'n': 5}, {'ZIP': '11213', 'n': 8}, {'ZIP': '11214', 'n': 12}, {'ZIP': '11219', 'n': 5}, {'ZIP': '11228', 'n': 9}, {'ZIP': '11234', 'n': 12}, {'ZIP': '11236', 'n': 12}, {'ZIP': '11365', 'n': 6}, {'ZIP': '11366', 'n': 6}, {'ZIP': '11372', 'n': 12}, {'ZIP': '11374', 'n': 8}, {'ZIP': '11375', 'n': 8}, {'ZIP': '11377', 'n': 8}, {'ZIP': '11414', 'n': 5}]"
zzy-222@627-s8j-tsq,"[47,49,42,138,146,155,143,153,75,53,158,150,166,156,134,75,45,58,130,152,147,147,43,51,132,119,130,120,129,80,56]","[{'ZIP': '10003', 'n': 8}, {'ZIP': '10007', 'n': 8}, {'ZIP': '10009', 'n': 16}, {'ZIP': '10010', 'n': 23}, {'ZIP': '10016', 'n': 59}, {'ZIP': '10017', 'n': 8}, {'ZIP': '10018', 'n': 8}, {'ZIP': '10019', 'n': 8}, {'ZIP': '10021', 'n': 5}, {'ZIP': '10027', 'n': 5}, {'ZIP': '10028', 'n': 9}, {'ZIP': '10035', 'n': 8}, {'ZIP': '10075', 'n': 5}, {'ZIP': '10128', 'n': 9}, {'ZIP': '10305', 'n': 12}, {'ZIP': '10306', 'n': 12}, {'ZIP': '10312', 'n': 8}, {'ZIP': '10314', 'n': 12}, {'ZIP': '10451', 'n': 12}, {'ZIP': '10452', 'n': 8}, {'ZIP': '10455', 'n': 12}, {'ZIP': '10462', 'n': 8}, {'ZIP': '10467', 'n': 10}, {'ZIP': '11101', 'n': 8}, {'ZIP': '11104', 'n': 10}, {'ZIP': '11203', 'n': 8}, {'ZIP': '11204', 'n': 8}, {'ZIP': '11212', 'n': 12}, {'ZIP': '11214', 'n': 17}, {'ZIP': '11215', 'n': 8}, {'ZIP': '11217', 'n': 8}, {'ZIP': '11220', 'n': 12}, {'ZIP': '11222', 'n': 12}, {'ZIP': '11223', 'n': 9}, {'ZIP': '11224', 'n': 13}, {'ZIP': '11228', 'n': 8}, {'ZIP': '11229', 'n': 9}, {'ZIP': '11235', 'n': 21}, {'ZIP': '11237', 'n': 8}, {'ZIP': '11355', 'n': 10}, {'ZIP': '11368', 'n': 12}, {'ZIP': '11372', 'n': 19}, {'ZIP': '11377', 'n': 14}, {'ZIP': '11378', 'n': 8}, {'ZIP': '11415', 'n': 8}, {'ZIP': '11417', 'n': 9}, {'ZIP': '11418', 'n': 8}, {'ZIP': '11419', 'n': 13}, {'ZIP': '11420', 'n': 12}, {'ZIP': '11421', 'n': 8}]"
222-222@627-s4t-xt9,"[2,1,0,4,5,3,4,2,11,0,6,7,3,8,8,5,2,3,1,3,5,6,5,2,3,3,4,4,7,6,3]","[{'ZIP': '10027', 'n': 8}, {'ZIP': '10029', 'n': 23}, {'ZIP': '10035', 'n': 30}, {'ZIP': '11364', 'n': 5}]"
22c-223@627-wc8-75z,"[0,0,0,0,0,0,0,1,0,0,0,4,6,8,7,9,4,2,2,5,7,0,4,1,6,5,7,2,2,0,0]","[{'ZIP': '10003', 'n': 26}, {'ZIP': '10011', 'n': 22}, {'ZIP': '10012', 'n': 22}, {'ZIP': '10014', 'n': 22}]"
22d-222@627-sb7-zfz,"[10,12,6,12,13,9,4,7,4,11,12,6,7,6,13,6,7,7,7,8,14,9,8,8,7,12,8,10,8,12,16]","[{'ZIP': '10028', 'n': 8}, {'ZIP': '10029', 'n': 16}, {'ZIP': '10035', 'n': 8}, {'ZIP': '10075', 'n': 8}, {'ZIP': '10128', 'n': 15}]"
zzw-222@627-s8k-cdv,"[6,9,11,10,17,13,15,17,10,5,13,13,9,12,8,8,15,9,7,14,14,15,8,8,12,11,20,8,11,10,11]","[{'ZIP': '10002', 'n': 33}, {'ZIP': '10009', 'n': 57}]"
222-227@627-s8j-zmk,"[6,9,3,14,15,18,13,7,4,3,7,9,7,6,11,8,4,3,12,6,12,11,5,7,7,6,9,4,5,2,1]","[{'ZIP': '10001', 'n': 13}, {'ZIP': '10461', 'n': 8}, {'ZIP': '11372', 'n': 9}, {'ZIP': '11373', 'n': 10}, {'ZIP': '11377', 'n': 9}, {'ZIP': '11435', 'n': 8}]"
zzz-222@627-s9q-3h5,"[16,9,13,17,32,26,26,21,20,2,15,17,20,26,27,7,6,15,8,28,18,18,12,8,16,27,37,15,21,12,4]","[{'ZIP': '11415', 'n': 17}, {'ZIP': '11418', 'n': 17}, {'ZIP': '11420', 'n': 8}, {'ZIP': '11434', 'n': 7}, {'ZIP': '11435', 'n': 16}, {'ZIP': '11691', 'n': 6}, {'ZIP': '11692', 'n': 6}]"
zzw-227@627-wc7-89z,"[13,11,6,7,6,6,8,14,12,8,4,0,4,0,6,13,10,4,5,5,4,8,10,11,4,4,5,8,8,8,5]","[{'ZIP': '11101', 'n': 8}, {'ZIP': '11204', 'n': 8}, {'ZIP': '11214', 'n': 8}, {'ZIP': '11219', 'n': 8}, {'ZIP': '11220', 'n': 8}, {'ZIP': '11223', 'n': 12}, {'ZIP': '11368', 'n': 8}, {'ZIP': '11374', 'n': 5}, {'ZIP': '11379', 'n': 5}]"
22p-223@627-s8h-wtv,"[65,88,66,98,79,108,100,109,115,65,98,100,102,89,108,92,81,76,86,97,102,84,82,67,82,106,100,105,82,108,68]","[{'ZIP': '10001', 'n': 63}, {'ZIP': '10002', 'n': 8}, {'ZIP': '10003', 'n': 24}, {'ZIP': '10004', 'n': 9}, {'ZIP': '10005', 'n': 9}, {'ZIP': '10009', 'n': 8}, {'ZIP': '10010', 'n': 64}, {'ZIP': '10016', 'n': 85}, {'ZIP': '10017', 'n': 14}, {'ZIP': '10018', 'n': 18}, {'ZIP': '10019', 'n': 8}, {'ZIP': '10022', 'n': 8}, {'ZIP': '10029', 'n': 8}, {'ZIP': '10032', 'n': 8}, {'ZIP': '10034', 'n': 8}, {'ZIP': '10035', 'n': 8}, {'ZIP': '10037', 'n': 8}, {'ZIP': '10038', 'n': 5}, {'ZIP': '10040', 'n': 8}, {'ZIP': '10303', 'n': 9}, {'ZIP': '10451', 'n': 16}, {'ZIP': '10454', 'n': 8}, {'ZIP': '10455', 'n': 12}, {'ZIP': '10456', 'n': 20}, {'ZIP': '10457', 'n': 12}, {'ZIP': '10460', 'n': 8}, {'ZIP': '10462', 'n': 8}, {'ZIP': '10469', 'n': 8}, {'ZIP': '10472', 'n': 8}, {'ZIP': '11203', 'n': 12}, {'ZIP': '11204', 'n': 8}, {'ZIP': '11207', 'n': 16}, {'ZIP': '11208', 'n': 8}, {'ZIP': '11215', 'n': 8}, {'ZIP': '11218', 'n': 8}, {'ZIP': '11220', 'n': 8}, {'ZIP': '11221', 'n': 16}, {'ZIP': '11223', 'n': 8}, {'ZIP': '11226', 'n': 8}, {'ZIP': '11229', 'n': 8}, {'ZIP': '11233', 'n': 8}, {'ZIP': '11234', 'n': 12}, {'ZIP': '11235', 'n': 20}, {'ZIP': '11236', 'n': 8}, {'ZIP': '11237', 'n': 16}, {'ZIP': '11354', 'n': 12}, {'ZIP': '11355', 'n': 8}, {'ZIP': '11357', 'n': 8}, {'ZIP': '11358', 'n': 8}, {'ZIP': '11365', 'n': 12}, {'ZIP': '11366', 'n': 8}, {'ZIP': '11367', 'n': 12}, {'ZIP': '11372', 'n': 13}, {'ZIP': '11373', 'n': 17}, {'ZIP': '11377', 'n': 16}, {'ZIP': '11379', 'n': 8}, {'ZIP': '11385', 'n': 16}, {'ZIP': '11413', 'n': 8}, {'ZIP': '11414', 'n': 9}, {'ZIP': '11416', 'n': 12}, {'ZIP': '11417', 'n': 12}, {'ZIP': '11421', 'n': 8}, {'ZIP': '11422', 'n': 12}, {'ZIP': '11428', 'n': 8}, {'ZIP': '11691', 'n': 8}]"
zzw-224@627-wc8-pjv,"[8,9,4,13,4,11,9,10,6,8,6,8,6,4,11,8,5,5,2,5,6,6,6,7,5,8,5,3,5,2,4]","[{'ZIP': '11201', 'n': 16}, {'ZIP': '11209', 'n': 7}, {'ZIP': '11214', 'n': 6}, {'ZIP': '11218', 'n': 9}, {'ZIP': '11220', 'n': 7}, {'ZIP': '11224', 'n': 6}, {'ZIP': '11226', 'n': 8}, {'ZIP': '11232', 'n': 5}, {'ZIP': '11238', 'n': 8}]"
224-222@627-s4n-v9f,"[3,6,10,7,11,12,12,10,7,6,5,4,3,5,3,8,3,5,8,12,8,9,10,5,8,4,8,10,11,7,1]","[{'ZIP': '10021', 'n': 12}, {'ZIP': '10028', 'n': 33}, {'ZIP': '10075', 'n': 33}, {'ZIP': '10128', 'n': 13}, {'ZIP': '11433', 'n': 6}, {'ZIP': '11435', 'n': 6}]"
22j-222@627-s4t-d35,"[4,9,4,8,7,9,6,8,12,6,6,8,7,8,12,12,8,4,5,14,6,13,10,10,5,11,7,5,9,12,5]","[{'ZIP': '10002', 'n': 8}, {'ZIP': '10009', 'n': 9}, {'ZIP': '10027', 'n': 8}, {'ZIP': '10030', 'n': 25}, {'ZIP': '10034', 'n': 5}, {'ZIP': '10037', 'n': 30}, {'ZIP': '10039', 'n': 6}, {'ZIP': '10040', 'n': 8}, {'ZIP': '10455', 'n': 5}, {'ZIP': '10456', 'n': 5}, {'ZIP': '11434', 'n': 8}]"
zzw-22t@627-s8r-cyv,"[83,127,61,115,147,158,154,134,93,50,126,150,156,129,148,88,54,89,121,126,118,123,60,56,117,133,123,133,119,67,63]","[{'ZIP': '10003', 'n': 12}, {'ZIP': '10009', 'n': 8}, {'ZIP': '10010', 'n': 8}, {'ZIP': '10011', 'n': 8}, {'ZIP': '10012', 'n': 8}, {'ZIP': '10014', 'n': 8}, {'ZIP': '10016', 'n': 27}, {'ZIP': '10017', 'n': 17}, {'ZIP': '10018', 'n': 11}, {'ZIP': '10019', 'n': 17}, {'ZIP': '10021', 'n': 12}, {'ZIP': '10022', 'n': 8}, {'ZIP': '10023', 'n': 8}, {'ZIP': '10024', 'n': 14}, {'ZIP': '10025', 'n': 10}, {'ZIP': '10028', 'n': 10}, {'ZIP': '10029', 'n': 14}, {'ZIP': '10032', 'n': 8}, {'ZIP': '10035', 'n': 9}, {'ZIP': '10036', 'n': 12}, {'ZIP': '10037', 'n': 8}, {'ZIP': '10038', 'n': 8}, {'ZIP': '10065', 'n': 8}, {'ZIP': '10075', 'n': 10}, {'ZIP': '10309', 'n': 8}, {'ZIP': '10314', 'n': 8}, {'ZIP': '10451', 'n': 8}, {'ZIP': '10452', 'n': 8}, {'ZIP': '10453', 'n': 15}, {'ZIP': '10456', 'n': 8}, {'ZIP': '10457', 'n': 8}, {'ZIP': '10458', 'n': 23}, {'ZIP': '10463', 'n': 8}, {'ZIP': '10466', 'n': 8}, {'ZIP': '10468', 'n': 15}, {'ZIP': '10471', 'n': 8}, {'ZIP': '10473', 'n': 12}, {'ZIP': '10475', 'n': 8}, {'ZIP': '11103', 'n': 5}, {'ZIP': '11104', 'n': 8}, {'ZIP': '11106', 'n': 5}, {'ZIP': '11204', 'n': 16}, {'ZIP': '11206', 'n': 8}, {'ZIP': '11208', 'n': 16}, {'ZIP': '11210', 'n': 8}, {'ZIP': '11217', 'n': 8}, {'ZIP': '11220', 'n': 16}, {'ZIP': '11221', 'n': 12}, {'ZIP': '11223', 'n': 8}, {'ZIP': '11226', 'n': 8}, {'ZIP': '11229', 'n': 9}, {'ZIP': '11236', 'n': 8}, {'ZIP': '11237', 'n': 8}, {'ZIP': '11368', 'n': 12}, {'ZIP': '11369', 'n': 8}, {'ZIP': '11370', 'n': 8}, {'ZIP': '11372', 'n': 32}, {'ZIP': '11373', 'n': 32}, {'ZIP': '11374', 'n': 16}, {'ZIP': '11375', 'n': 12}, {'ZIP': '11377', 'n': 24}, {'ZIP': '11379', 'n': 8}, {'ZIP': '11385', 'n': 20}, {'ZIP': '11412', 'n': 12}, {'ZIP': '11413', 'n': 12}, {'ZIP': '11421', 'n': 8}, {'ZIP': '11422', 'n': 8}, {'ZIP': '11423', 'n': 8}, {'ZIP': '11428', 'n': 8}, {'ZIP': '11435', 'n': 8}]"
zzy-222@627-wfd-87q,"[1,5,2,5,5,11,14,3,8,2,1,5,5,3,5,2,2,6,4,2,5,7,3,4,6,6,5,13,7,5,3]","[{'ZIP': '10314', 'n': 8}, {'ZIP': '11209', 'n': 19}, {'ZIP': '11228', 'n': 15}]"
